firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Colleen,Atwood,Fantastic Beasts and Where to Find Them,2016,Best Costume Design,89th,yes
Joanna,Johnston,Allied,2016,Best Costume Design,89th,no
Consolata,Boyle,Florence Foster Jenkins,2016,Best Costume Design,89th,no
Madeline,Fontaine,Jackie,2016,Best Costume Design,89th,no
Mary,Zophres,La La Land,2016,Best Costume Design,89th,no
Mark,Bridges,Phantom Thread,2017,Best Costume Design,90th,yes
Jacqueline,Durran,Beauty and the Beast,2017,Best Costume Design,90th,no
Luis,Sequeira,The Shape of Water,2017,Best Costume Design,90th,no
Consolata,Boyle,Victoria & Abdul,2017,Best Costume Design,90th,no
Ruth,E. Carter,Black Panther,2018,Best Costume Design,91st,yes
Mary,Zophres,The Ballad of Buster Scruggs,2018,Best Costume Design,91st,no
Sandy,Powell,The Favourite,2018,Best Costume Design,91st,no
Alexandra,Byrne,Mary Queen of Scots,2018,Best Costume Design,91st,no
Jacqueline,Durran,Little Women,2019,Best Costume Design,92nd,yes
Sandy,Powell,The Irishman,2019,Best Costume Design,92nd,no
Christopher,Peterson,The Irishman,2019,Best Costume Design,92nd,no
Mayes,C. Rubeo,Jojo Rabbit,2019,Best Costume Design,92nd,no
Mark,Bridges,Joker,2019,Best Costume Design,92nd,no
Arianne,Phillips,Once Upon a Time in Hollywood,2019,Best Costume Design,92nd,no
Ann,Roth,Ma Rainey's Black Bottom,2020,Best Costume Design,93rd,yes
Alexandra,Byrne,Emma,2020,Best Costume Design,93rd,no
Trish,Summerville,Mank,2020,Best Costume Design,93rd,no
Bina,Daigeler,Mulan,2020,Best Costume Design,93rd,no
Massimo,Cantini Parrini,Pinocchio,2020,Best Costume Design,93rd,no
Jenny,Beavan,Cruella,2021,Best Costume Design,94th,yes
Massimo,Cantini Parrini,Cyrano,2021,Best Costume Design,94th,no
Jacqueline,Durran,Cyrano,2021,Best Costume Design,94th,no
Jacqueline,West,Dune,2021,Best Costume Design,94th,no
Bob,Morgan,Dune,2021,Best Costume Design,94th,no
Luis,Sequeira,Nightmare Alley,2021,Best Costume Design,94th,no
Paul,Tazewell,West Side Story,2021,Best Costume Design,94th,no
Ruth,E. Carter,Black Panther: Wakanda Forever,2022,Best Costume Design,95th,yes
Mary,Zophres,Babylon,2022,Best Costume Design,95th,no
Catherine,Martin,Elvis,2022,Best Costume Design,95th,no
Shirley,Kurata,Everything Everywhere All at Once,2022,Best Costume Design,95th,no
Jenny,Beavan,Mrs. Harris Goes to Paris,2022,Best Costume Design,95th,no
Holly,Waddington,Poor Things,2023,Best Costume Design,96th,yes
Jacqueline,Durran,Barbie,2023,Best Costume Design,96th,no
Jacqueline,West,Killers of the Flower Moon,2023,Best Costume Design,96th,no
Janty,Yates,Napoleon,2023,Best Costume Design,96th,no
Dave,Crossman,Napoleon,2023,Best Costume Design,96th,no
Ellen,Mirojnick,Oppenheimer,2023,Best Costume Design,96th,no
Paul,Tazewell,Wicked,2024,Best Costume Design,97th,yes
Arianne,Phillips,A Complete Unknown,2024,Best Costume Design,97th,no
Lisy,Christl,Conclave,2024,Best Costume Design,97th,no
Janty,Yates,Gladiator II,2024,Best Costume Design,97th,no
Dave,Crossman,Gladiator II,2024,Best Costume Design,97th,no
Linda,Muir,Nosferatu,2024,Best Costume Design,97th,no
