firstName,lastName,movieTitle,releaseYear
Hugo,Friedhofer,The Bishop's Wife,1947
Alfred,Newman,Captain from Castile,1947
David,Raksin,Forever Amber,1947
Max,Steiner,Life with Father,1947
Alfred,Newman,Mother Wore Tights,1947
Johnny,Green,Fiesta,1947
Ray,Heindorf,My Wild Irish Rose,1947
Max,Steiner,My Wild Irish Rose,1947
Robert,Emmett Dolan,Road to Rio,1947
Daniele,Amfitheatrof,Song of the South,1947
Paul,Smith,Song of the South,1947
Charles,Wolcott,Song of the South,1947
Brian,Easdale,The Red Shoes,1948
William,Walton,Hamlet,1948
Hugo,Friedhofer,Joan of Arc,1948
Max,Steiner,Johnny Belinda,1948
Alfred,Newman,The Snake Pit,1948
Johnny,Green,Easter Parade,1948
Roger,Edens,Easter Parade,1948
Victor,Young,The Emperor Waltz,1948
Lennie,Hayton,The Pirate,1948
Ray,Heindorf,Romance on the High Seas,1948
Alfred,Newman,When My Baby Smiles at Me,1948
Aaron,Copland,The Heiress,1949
Max,Steiner,Beyond the Forest,1949
Dimitri,Tiomkin,Champion,1949
Roger,Edens,On the Town,1949
Lennie,Hayton,On the Town,1949
Morris,Stoloff,Jolson Sings Again,1949
George,Duning,Jolson Sings Again,1949
Ray,Heindorf,Look for the Silver Lining,1949
Franz,Waxman,Sunset Boulevard,1950
Alfred,Newman,All About Eve,1950
Max,Steiner,The Flame and the Arrow,1950
George,Duning,No Sad Songs for Me,1950
Victor,Young,Samson and Delilah,1950
Adolph,Deutsch,Annie Get Your Gun,1950
Roger,Edens,Annie Get Your Gun,1950
Paul,Smith,Cinderella,1950
Oliver,Wallace,Cinderella,1950
Lionel,Newman,I'll Get By,1950
André,Previn,Three Little Words,1950
Ray,Heindorf,The West Point Story,1950
Franz,Waxman,A Place in the Sun,1951
Alfred,Newman,David and Bathsheba,1951
Alex,North,Death of a Salesman,1951
Miklós,Rózsa,Quo Vadis,1951
Saul,Chaplin,An American in Paris,1951
Johnny,Green,An American in Paris,1951
Oliver,Wallace,Alice in Wonderland,1951
Peter,Herman Adler,The Great Caruso,1951
Adolph,Deutsch,Show Boat,1951
Conrad,Salinger,Show Boat,1951
Dimitri,Tiomkin,High Noon,1952
Miklós,Rózsa,Ivanhoe,1952
Max,Steiner,The Miracle of Our Lady of Fatima,1952
Herschel,Burke Gilbert,The Thief,1952
Alex,North,Viva Zapata!,1952
Alfred,Newman,With a Song in My Heart,1952
Walter,Scharf,Hans Christian Andersen,1952
Ray,Heindorf,The Jazz Singer,1952
Gian,Carlo Menotti,The Medium,1952
Lennie,Hayton,Singin' in the Rain,1952
Bronisław,Kaper,Lili,1953
Hugo,Friedhofer,Above and Beyond,1953
George,Duning,From Here to Eternity,1953
Morris,Stoloff,From Here to Eternity,1953
Miklós,Rózsa,Julius Caesar,1953
Louis,Forbes,This Is Cinerama,1953
Alfred,Newman,Call Me Madam,1953
