firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Dick,Alexander,Tootsie,1982,Best Sound,55th,no
Les,Lazarowitz,Tootsie,1982,Best Sound,55th,no
Michael,Minkler,Tron,1982,Best Sound,55th,no
Bob,Minkler,Tron,1982,Best Sound,55th,no
Lee,Minkler,Tron,1982,Best Sound,55th,no
James,LaRue,Tron,1982,Best Sound,55th,no
Charles,L. Campbell,E.T. the Extra-Terrestrial,1982,Best Sound,55th,yes
Ben,Burtt,E.T. the Extra-Terrestrial,1982,Best Sound,55th,yes
Mike,Le Mare,Das Boot,1982,Best Sound,55th,no
Stephen,Hunter Flick,Poltergeist,1982,Best Sound,55th,no
Richard,L. Anderson,Poltergeist,1982,Best Sound,55th,no
Randy,Thom,The Right Stuff,1983,Best Sound,56th,yes
Mark,Berger,The Right Stuff,1983,Best Sound,56th,yes
Tom,Scott,The Right Stuff,1983,Best Sound,56th,yes
David,MacMillan,The Right Stuff,1983,Best Sound,56th,yes
Randy,Thom,Never Cry Wolf,1983,Best Sound,56th,no
David,Parker,Never Cry Wolf,1983,Best Sound,56th,no
Todd,Boekelheide,Never Cry Wolf,1983,Best Sound,56th,no
Alan,Splet,Never Cry Wolf,1983,Best Sound,56th,no
Ben,Burtt,Return of the Jedi,1983,Best Sound,56th,no
Randy,Thom,Return of the Jedi,1983,Best Sound,56th,no
Gary,Summers,Return of the Jedi,1983,Best Sound,56th,no
Tony,Dawe,Return of the Jedi,1983,Best Sound,56th,no
Donald,O. Mitchell,Terms of Endearment,1983,Best Sound,56th,no
Rick,Kline,Terms of Endearment,1983,Best Sound,56th,no
Kevin,O'Connell,Terms of Endearment,1983,Best Sound,56th,no
James,R. Alexander,Terms of Endearment,1983,Best Sound,56th,no
Michael,J. Kohut,WarGames,1983,Best Sound,56th,no
Carlos,Delarios,WarGames,1983,Best Sound,56th,no
Aaron,Rochin,WarGames,1983,Best Sound,56th,no
Willie,D. Burton,WarGames,1983,Best Sound,56th,no
Jay,Boekelheide,The Right Stuff,1983,Best Sound,56th,yes
Ben,Burtt,Return of the Jedi,1983,Best Sound,56th,no
Mark,Berger,Amadeus,1984,Best Sound,57th,yes
Tom,Scott,Amadeus,1984,Best Sound,57th,yes
Todd,Boekelheide,Amadeus,1984,Best Sound,57th,yes
Christopher,Newman,Amadeus,1984,Best Sound,57th,yes
Bill,Varney,Dune,1984,Best Sound,57th,no
Steve,Maslow,Dune,1984,Best Sound,57th,no
Kevin,O'Connell,Dune,1984,Best Sound,57th,no
Nelson,Stoll,Dune,1984,Best Sound,57th,no
Graham,V. Hartstone,A Passage to India,1984,Best Sound,57th,no
Nicolas,Le Messurier,A Passage to India,1984,Best Sound,57th,no
Michael,A. Carter,A Passage to India,1984,Best Sound,57th,no
John,W. Mitchell,A Passage to India,1984,Best Sound,57th,no
Nick,Alphin,The River,1984,Best Sound,57th,no
Robert,Thirlwell,The River,1984,Best Sound,57th,no
Richard,Portman,The River,1984,Best Sound,57th,no
David,M. Ronne,The River,1984,Best Sound,57th,no
Michael,J. Kohut,2010: The Year We Make Contact,1984,Best Sound,57th,no
Aaron,Rochin,2010: The Year We Make Contact,1984,Best Sound,57th,no
Carlos,Delarios,2010: The Year We Make Contact,1984,Best Sound,57th,no
Gene,Cantamessa,2010: The Year We Make Contact,1984,Best Sound,57th,no
Kay,Rose,The River,1984,Best Sound,57th,yes
Chris,Jenkins,Out of Africa,1985,Best Sound,58th,yes
Gary,Alexander,Out of Africa,1985,Best Sound,58th,yes
Larry,Stensvold,Out of Africa,1985,Best Sound,58th,yes
Peter,Handford,Out of Africa,1985,Best Sound,58th,yes
Bill,Varney,Back to the Future,1985,Best Sound,58th,no
B.,Tennyson Sebastian II,Back to the Future,1985,Best Sound,58th,no
Robert,Thirlwell,Back to the Future,1985,Best Sound,58th,no
William,B. Kaplan,Back to the Future,1985,Best Sound,58th,no
Donald,O. Mitchell,A Chorus Line,1985,Best Sound,58th,no
Michael,Minkler,A Chorus Line,1985,Best Sound,58th,no
Gerry,Humphreys,A Chorus Line,1985,Best Sound,58th,no
Christopher,Newman,A Chorus Line,1985,Best Sound,58th,no
Les,Fresholtz,Ladyhawke,1985,Best Sound,58th,no
Dick,Alexander,Ladyhawke,1985,Best Sound,58th,no
Vern,Poore,Ladyhawke,1985,Best Sound,58th,no
Bud,Alper,Ladyhawke,1985,Best Sound,58th,no
Donald,O. Mitchell,Silverado,1985,Best Sound,58th,no
Rick,Kline,Silverado,1985,Best Sound,58th,no
Kevin,O'Connell,Silverado,1985,Best Sound,58th,no
David,M. Ronne,Silverado,1985,Best Sound,58th,no
Charles,L. Campbell,Back to the Future,1985,Best Sound,58th,yes
Robert,Rutledge,Back to the Future,1985,Best Sound,58th,yes
Robert,G. Henderson,Ladyhawke,1985,Best Sound,58th,no
Alan,Robert Murray,Ladyhawke,1985,Best Sound,58th,no
Frederick,Brown,Rambo: First Blood Part II,1985,Best Sound,58th,no
John,Wilkinson,Platoon,1986,Best Sound,59th,yes
Richard,Rogers,Platoon,1986,Best Sound,59th,yes
Charles,Grenzbach,Platoon,1986,Best Sound,59th,yes
Simon,Kaye,Platoon,1986,Best Sound,59th,yes
Graham,V. Hartstone,Aliens,1986,Best Sound,59th,no
Nicolas,Le Messurier,Aliens,1986,Best Sound,59th,no
Michael,A. Carter,Aliens,1986,Best Sound,59th,no
Roy,Charman,Aliens,1986,Best Sound,59th,no
Les,Fresholtz,Heartbreak Ridge,1986,Best Sound,59th,no
Dick,Alexander,Heartbreak Ridge,1986,Best Sound,59th,no
Vern,Poore,Heartbreak Ridge,1986,Best Sound,59th,no
Bill,Nelson,Heartbreak Ridge,1986,Best Sound,59th,no
Terry,Porter,Star Trek IV: The Voyage Home,1986,Best Sound,59th,no
David,J. Hudson,Star Trek IV: The Voyage Home,1986,Best Sound,59th,no
Mel,Metcalfe,Star Trek IV: The Voyage Home,1986,Best Sound,59th,no
Gene,Cantamessa,Star Trek IV: The Voyage Home,1986,Best Sound,59th,no
Kevin,O'Connell,Top Gun,1986,Best Sound,59th,no
Donald,O. Mitchell,Top Gun,1986,Best Sound,59th,no
Rick,Kline,Top Gun,1986,Best Sound,59th,no
William,B. Kaplan,Top Gun,1986,Best Sound,59th,no
Don,Sharpe,Aliens,1986,Best Sound,59th,yes
Mark,Mangini,Star Trek IV: The Voyage Home,1986,Best Sound,59th,no
George,Watters II,Top Gun,1986,Best Sound,59th,no
Cecelia,Hall,Top Gun,1986,Best Sound,59th,no
Bill,Rowe,The Last Emperor,1987,Best Sound,60th,yes
Ivan,Sharrock,The Last Emperor,1987,Best Sound,60th,yes
Robert,Knudson,Empire of the Sun,1987,Best Sound,60th,no
Don,Digirolamo,Empire of the Sun,1987,Best Sound,60th,no
John,Boyd,Empire of the Sun,1987,Best Sound,60th,no
Tony,Dawe,Empire of the Sun,1987,Best Sound,60th,no
Les,Fresholtz,Lethal Weapon,1987,Best Sound,60th,no
Dick,Alexander,Lethal Weapon,1987,Best Sound,60th,no
Vern,Poore,Lethal Weapon,1987,Best Sound,60th,no
Bill,Nelson,Lethal Weapon,1987,Best Sound,60th,no
Michael,J. Kohut,RoboCop,1987,Best Sound,60th,no
Carlos,Delarios,RoboCop,1987,Best Sound,60th,no
Aaron,Rochin,RoboCop,1987,Best Sound,60th,no
Robert,Wald,RoboCop,1987,Best Sound,60th,no
Wayne,Artman,The Witches of Eastwick,1987,Best Sound,60th,no
Tom,Beckert,The Witches of Eastwick,1987,Best Sound,60th,no
Tom,E. Dahl,The Witches of Eastwick,1987,Best Sound,60th,no
Art,Rochester,The Witches of Eastwick,1987,Best Sound,60th,no
Stephen,Hunter Flick,RoboCop,1987,Best Sound,60th,yes
John,Pospisil,RoboCop,1987,Best Sound,60th,yes
Les,Fresholtz,Bird,1988,Best Sound,61st,yes
Dick,Alexander,Bird,1988,Best Sound,61st,yes
Vern,Poore,Bird,1988,Best Sound,61st,yes
Willie,D. Burton,Bird,1988,Best Sound,61st,yes
Don,J. Bassman,Die Hard,1988,Best Sound,61st,no
Kevin,F. Cleary,Die Hard,1988,Best Sound,61st,no
Richard,Overton,Die Hard,1988,Best Sound,61st,no
Al,Overton Jr.,Die Hard,1988,Best Sound,61st,no
Andy,Nelson,Gorillas in the Mist,1988,Best Sound,61st,no
Brian,Saunders,Gorillas in the Mist,1988,Best Sound,61st,no
Peter,Handford,Gorillas in the Mist,1988,Best Sound,61st,no
Robert,J. Litt,Mississippi Burning,1988,Best Sound,61st,no
Elliot,Tyson,Mississippi Burning,1988,Best Sound,61st,no
Rick,Kline,Mississippi Burning,1988,Best Sound,61st,no
Danny,Michael,Mississippi Burning,1988,Best Sound,61st,no
Robert,Knudson,Who Framed Roger Rabbit,1988,Best Sound,61st,no
John,Boyd,Who Framed Roger Rabbit,1988,Best Sound,61st,no
Don,Digirolamo,Who Framed Roger Rabbit,1988,Best Sound,61st,no
Tony,Dawe,Who Framed Roger Rabbit,1988,Best Sound,61st,no
Charles,L. Campbell,Who Framed Roger Rabbit,1988,Best Sound,61st,yes
Louis,Edemann,Who Framed Roger Rabbit,1988,Best Sound,61st,yes
Stephen,Hunter Flick,Die Hard,1988,Best Sound,61st,no
Richard,Shorr,Die Hard,1988,Best Sound,61st,no
Ben,Burtt,Willow,1988,Best Sound,61st,no
Richard,Hymns,Willow,1988,Best Sound,61st,no
Donald,O. Mitchell,Glory,1989,Best Sound,62nd,yes
Gregg,Rudloff,Glory,1989,Best Sound,62nd,yes
Elliot,Tyson,Glory,1989,Best Sound,62nd,yes
Russell,Williams II,Glory,1989,Best Sound,62nd,yes
Don,J. Bassman,The Abyss,1989,Best Sound,62nd,no
Kevin,F. Cleary,The Abyss,1989,Best Sound,62nd,no
Richard,Overton,The Abyss,1989,Best Sound,62nd,no
Lee,Orloff,The Abyss,1989,Best Sound,62nd,no
Donald,O. Mitchell,Black Rain,1989,Best Sound,62nd,no
Kevin,O'Connell,Black Rain,1989,Best Sound,62nd,no
Greg,P. Russell,Black Rain,1989,Best Sound,62nd,no
Keith,A. Wester,Black Rain,1989,Best Sound,62nd,no
Michael,Minkler,Born on the Fourth of July,1989,Best Sound,62nd,no
Gregory,H. Watkins,Born on the Fourth of July,1989,Best Sound,62nd,no
Wylie,Stateman,Born on the Fourth of July,1989,Best Sound,62nd,no
Tod,A. Maitland,Born on the Fourth of July,1989,Best Sound,62nd,no
Ben,Burtt,Indiana Jones and the Last Crusade,1989,Best Sound,62nd,no
Gary,Summers,Indiana Jones and the Last Crusade,1989,Best Sound,62nd,no
Shawn,Murphy,Indiana Jones and the Last Crusade,1989,Best Sound,62nd,no
Tony,Dawe,Indiana Jones and the Last Crusade,1989,Best Sound,62nd,no
Ben,Burtt,Indiana Jones and the Last Crusade,1989,Best Sound,62nd,yes
Richard,Hymns,Indiana Jones and the Last Crusade,1989,Best Sound,62nd,yes
Milton,Burrow,Black Rain,1989,Best Sound,62nd,no
William,Manger,Black Rain,1989,Best Sound,62nd,no
Robert,G. Henderson,Lethal Weapon 2,1989,Best Sound,62nd,no
Alan,Robert Murray,Lethal Weapon 2,1989,Best Sound,62nd,no
Jeffrey,Perkins,Dances With Wolves,1990,Best Sound,63rd,yes
Bill,W. Benton,Dances With Wolves,1990,Best Sound,63rd,yes
Gregory,H. Watkins,Dances With Wolves,1990,Best Sound,63rd,yes
Russell,Williams II,Dances With Wolves,1990,Best Sound,63rd,yes
Kevin,O'Connell,Days of Thunder,1990,Best Sound,63rd,no
Donald,O. Mitchell,Days of Thunder,1990,Best Sound,63rd,no
Rick,Kline,Days of Thunder,1990,Best Sound,63rd,no
Charles,M. Wilborn,Days of Thunder,1990,Best Sound,63rd,no
Chris,Jenkins,Dick Tracy,1990,Best Sound,63rd,no
David,E. Campbell,Dick Tracy,1990,Best Sound,63rd,no
Doug,Hemphill,Dick Tracy,1990,Best Sound,63rd,no
Thomas,Causey,Dick Tracy,1990,Best Sound,63rd,no
Don,J. Bassman,The Hunt for Red October,1990,Best Sound,63rd,no
Richard,Overton,The Hunt for Red October,1990,Best Sound,63rd,no
Kevin,F. Cleary,The Hunt for Red October,1990,Best Sound,63rd,no
Richard,Bryce Goodman,The Hunt for Red October,1990,Best Sound,63rd,no
Michael,J. Kohut,Total Recall,1990,Best Sound,63rd,no
Carlos,Delarios,Total Recall,1990,Best Sound,63rd,no
Aaron,Rochin,Total Recall,1990,Best Sound,63rd,no
Nelson,Stoll,Total Recall,1990,Best Sound,63rd,no
George,Watters II,The Hunt for Red October,1990,Best Sound,63rd,yes
Cecelia,Hall,The Hunt for Red October,1990,Best Sound,63rd,yes
Charles,L. Campbell,Flatliners,1990,Best Sound,63rd,no
Richard,C. Franklin,Flatliners,1990,Best Sound,63rd,no
Stephen,Hunter Flick,Total Recall,1990,Best Sound,63rd,no
Gary,Rydstrom,Terminator 2: Judgment Day,1991,Best Sound,64th,yes
Tom,Johnson,Terminator 2: Judgment Day,1991,Best Sound,64th,yes
Gary,Summers,Terminator 2: Judgment Day,1991,Best Sound,64th,yes
Lee,Orloff,Terminator 2: Judgment Day,1991,Best Sound,64th,yes
Gary,Rydstrom,Backdraft,1991,Best Sound,64th,no
Randy,Thom,Backdraft,1991,Best Sound,64th,no
Gary,Summers,Backdraft,1991,Best Sound,64th,no
Glenn,Williams,Backdraft,1991,Best Sound,64th,no
Terry,Porter,Beauty and the Beast,1991,Best Sound,64th,no
Mel,Metcalfe,Beauty and the Beast,1991,Best Sound,64th,no
David,J. Hudson,Beauty and the Beast,1991,Best Sound,64th,no
Doc,Kane,Beauty and the Beast,1991,Best Sound,64th,no
Michael,Minkler,JFK,1991,Best Sound,64th,no
Gregg,Landaker,JFK,1991,Best Sound,64th,no
Tod,A. Maitland,JFK,1991,Best Sound,64th,no
Tom,Fleischman,The Silence of the Lambs,1991,Best Sound,64th,no
Christopher,Newman,The Silence of the Lambs,1991,Best Sound,64th,no
Gary,Rydstrom,Terminator 2: Judgment Day,1991,Best Sound,64th,yes
Gloria,S. Borders,Terminator 2: Judgment Day,1991,Best Sound,64th,yes
Gary,Rydstrom,Backdraft,1991,Best Sound,64th,no
Richard,Hymns,Backdraft,1991,Best Sound,64th,no
George,Watters II,Star Trek VI: The Undiscovered Country,1991,Best Sound,64th,no
F.,Hudson Miller,Star Trek VI: The Undiscovered Country,1991,Best Sound,64th,no
Chris,Jenkins,The Last of the Mohicans,1992,Best Sound,65th,yes
Doug,Hemphill,The Last of the Mohicans,1992,Best Sound,65th,yes
Mark,Smith,The Last of the Mohicans,1992,Best Sound,65th,yes
Simon,Kaye,The Last of the Mohicans,1992,Best Sound,65th,yes
Terry,Porter,Aladdin,1992,Best Sound,65th,no
Mel,Metcalfe,Aladdin,1992,Best Sound,65th,no
David,J. Hudson,Aladdin,1992,Best Sound,65th,no
Doc,Kane,Aladdin,1992,Best Sound,65th,no
Kevin,O'Connell,A Few Good Men,1992,Best Sound,65th,no
Rick,Kline,A Few Good Men,1992,Best Sound,65th,no
Robert,Eber,A Few Good Men,1992,Best Sound,65th,no
Donald,O. Mitchell,Under Siege,1992,Best Sound,65th,no
Frank,A. Montaño,Under Siege,1992,Best Sound,65th,no
Rick,Hart,Under Siege,1992,Best Sound,65th,no
Scott,D. Smith,Under Siege,1992,Best Sound,65th,no
Les,Fresholtz,Unforgiven,1992,Best Sound,65th,no
Vern,Poore,Unforgiven,1992,Best Sound,65th,no
Dick,Alexander,Unforgiven,1992,Best Sound,65th,no
Rob,Young,Unforgiven,1992,Best Sound,65th,no
Tom,McCarthy,Bram Stoker's Dracula,1992,Best Sound,65th,yes
David,E. Stone,Bram Stoker's Dracula,1992,Best Sound,65th,yes
Mark,Mangini,Aladdin,1992,Best Sound,65th,no
John,Leveque,Under Siege,1992,Best Sound,65th,no
Bruce,Stambler,Under Siege,1992,Best Sound,65th,no
Gary,Rydstrom,Jurassic Park,1993,Best Sound,66th,yes
Gary,Summers,Jurassic Park,1993,Best Sound,66th,yes
Shawn,Murphy,Jurassic Park,1993,Best Sound,66th,yes
Ron,Judkins,Jurassic Park,1993,Best Sound,66th,yes
Michael,Minkler,Cliffhanger,1993,Best Sound,66th,no
Bob,Beemer,Cliffhanger,1993,Best Sound,66th,no
Tim,Cooney,Cliffhanger,1993,Best Sound,66th,no
Donald,O. Mitchell,The Fugitive,1993,Best Sound,66th,no
Michael,Herbick,The Fugitive,1993,Best Sound,66th,no
Frank,A. Montaño,The Fugitive,1993,Best Sound,66th,no
Scott,D. Smith,The Fugitive,1993,Best Sound,66th,no
Chris,Carpenter,Geronimo: An American Legend,1993,Best Sound,66th,no
Doug,Hemphill,Geronimo: An American Legend,1993,Best Sound,66th,no
Bill,W. Benton,Geronimo: An American Legend,1993,Best Sound,66th,no
Lee,Orloff,Geronimo: An American Legend,1993,Best Sound,66th,no
Andy,Nelson,Schindler's List,1993,Best Sound,66th,no
Steve,Pederson,Schindler's List,1993,Best Sound,66th,no
Scott,Millan,Schindler's List,1993,Best Sound,66th,no
Ron,Judkins,Schindler's List,1993,Best Sound,66th,no
Gary,Rydstrom,Jurassic Park,1993,Best Sound,66th,yes
Richard,Hymns,Jurassic Park,1993,Best Sound,66th,yes
Wylie,Stateman,Cliffhanger,1993,Best Sound,66th,no
Gregg,Baxter,Cliffhanger,1993,Best Sound,66th,no
John,Leveque,The Fugitive,1993,Best Sound,66th,no
Bruce,Stambler,The Fugitive,1993,Best Sound,66th,no
Gregg,Landaker,Speed,1994,Best Sound,67th,yes
Steve,Maslow,Speed,1994,Best Sound,67th,yes
Bob,Beemer,Speed,1994,Best Sound,67th,yes
David,MacMillan,Speed,1994,Best Sound,67th,yes
Donald,O. Mitchell,Clear and Present Danger,1994,Best Sound,67th,no
Michael,Herbick,Clear and Present Danger,1994,Best Sound,67th,no
Frank,A. Montaño,Clear and Present Danger,1994,Best Sound,67th,no
Art,Rochester,Clear and Present Danger,1994,Best Sound,67th,no
Randy,Thom,Forrest Gump,1994,Best Sound,67th,no
Tom,Johnson,Forrest Gump,1994,Best Sound,67th,no
Dennis,S. Sands,Forrest Gump,1994,Best Sound,67th,no
William,B. Kaplan,Forrest Gump,1994,Best Sound,67th,no
Paul,Massey,Legends of the Fall,1994,Best Sound,67th,no
David,E. Campbell,Legends of the Fall,1994,Best Sound,67th,no
Chris,David,Legends of the Fall,1994,Best Sound,67th,no
Douglas,Ganton,Legends of the Fall,1994,Best Sound,67th,no
Robert,J. Litt,The Shawshank Redemption,1994,Best Sound,67th,no
Elliot,Tyson,The Shawshank Redemption,1994,Best Sound,67th,no
Michael,Herbick,The Shawshank Redemption,1994,Best Sound,67th,no
Willie,D. Burton,The Shawshank Redemption,1994,Best Sound,67th,no
Stephen,Hunter Flick,Speed,1994,Best Sound,67th,yes
Bruce,Stambler,Clear and Present Danger,1994,Best Sound,67th,no
John,Leveque,Clear and Present Danger,1994,Best Sound,67th,no
Randy,Thom,Forrest Gump,1994,Best Sound,67th,no
Gloria,S. Borders,Forrest Gump,1994,Best Sound,67th,no
Rick,Dior,Apollo 13,1995,Best Sound,68th,yes
Steve,Pederson,Apollo 13,1995,Best Sound,68th,yes
Scott,Millan,Apollo 13,1995,Best Sound,68th,yes
David,MacMillan,Apollo 13,1995,Best Sound,68th,yes
Donald,O. Mitchell,Batman Forever,1995,Best Sound,68th,no
Frank,A. Montaño,Batman Forever,1995,Best Sound,68th,no
Michael,Herbick,Batman Forever,1995,Best Sound,68th,no
Petur,Hliddal,Batman Forever,1995,Best Sound,68th,no
Andy,Nelson,Braveheart,1995,Best Sound,68th,no
Scott,Millan,Braveheart,1995,Best Sound,68th,no
Anna,Behlmer,Braveheart,1995,Best Sound,68th,no
Brian,Simmons,Braveheart,1995,Best Sound,68th,no
Kevin,O'Connell,Crimson Tide,1995,Best Sound,68th,no
Rick,Kline,Crimson Tide,1995,Best Sound,68th,no
Gregory,H. Watkins,Crimson Tide,1995,Best Sound,68th,no
William,B. Kaplan,Crimson Tide,1995,Best Sound,68th,no
Steve,Maslow,Waterworld,1995,Best Sound,68th,no
Gregg,Landaker,Waterworld,1995,Best Sound,68th,no
Keith,A. Wester,Waterworld,1995,Best Sound,68th,no
Lon,Bender,Braveheart,1995,Best Sound,68th,yes
Per,Hallberg,Braveheart,1995,Best Sound,68th,yes
John,Leveque,Batman Forever,1995,Best Sound,68th,no
Bruce,Stambler,Batman Forever,1995,Best Sound,68th,no
George,Watters II,Crimson Tide,1995,Best Sound,68th,no
Walter,Murch,The English Patient,1996,Best Sound,69th,yes
Mark,Berger,The English Patient,1996,Best Sound,69th,yes
David,Parker,The English Patient,1996,Best Sound,69th,yes
Christopher,Newman,The English Patient,1996,Best Sound,69th,yes
Andy,Nelson,Evita,1996,Best Sound,69th,no
Anna,Behlmer,Evita,1996,Best Sound,69th,no
Ken,Weston,Evita,1996,Best Sound,69th,no
Chris,Carpenter,Independence Day,1996,Best Sound,69th,no
Bill,W. Benton,Independence Day,1996,Best Sound,69th,no
Bob,Beemer,Independence Day,1996,Best Sound,69th,no
Jeff,Wexler,Independence Day,1996,Best Sound,69th,no
Kevin,O'Connell,The Rock,1996,Best Sound,69th,no
Greg,P. Russell,The Rock,1996,Best Sound,69th,no
Keith,A. Wester,The Rock,1996,Best Sound,69th,no
Kevin,O'Connell,Twister,1996,Best Sound,69th,no
Gregg,Landaker,Twister,1996,Best Sound,69th,no
Steve,Maslow,Twister,1996,Best Sound,69th,no
Geoffrey,Patterson,Twister,1996,Best Sound,69th,no
Bruce,Stambler,The Ghost and the Darkness,1996,Best Sound,69th,yes
Richard,L. Anderson,Daylight,1996,Best Sound,69th,no
David,A. Whittaker,Daylight,1996,Best Sound,69th,no
Alan,Robert Murray,Eraser,1996,Best Sound,69th,no
Bub,Asman,Eraser,1996,Best Sound,69th,no
Gary,Rydstrom,Titanic,1997,Best Sound,70th,yes
Tom,Johnson,Titanic,1997,Best Sound,70th,yes
Gary,Summers,Titanic,1997,Best Sound,70th,yes
Mark,Ulano,Titanic,1997,Best Sound,70th,yes
Paul,Massey,Air Force One,1997,Best Sound,70th,no
Rick,Kline,Air Force One,1997,Best Sound,70th,no
Doug,Hemphill,Air Force One,1997,Best Sound,70th,no
Keith,A. Wester,Air Force One,1997,Best Sound,70th,no
Kevin,O'Connell,Con Air,1997,Best Sound,70th,no
Greg,P. Russell,Con Air,1997,Best Sound,70th,no
Art,Rochester,Con Air,1997,Best Sound,70th,no
Randy,Thom,Contact,1997,Best Sound,70th,no
Tom,Johnson,Contact,1997,Best Sound,70th,no
Dennis,S. Sands,Contact,1997,Best Sound,70th,no
William,B. Kaplan,Contact,1997,Best Sound,70th,no
Andy,Nelson,L.A. Confidential,1997,Best Sound,70th,no
Anna,Behlmer,L.A. Confidential,1997,Best Sound,70th,no
Kirk,Francis,L.A. Confidential,1997,Best Sound,70th,no
Christopher,Boyes,Titanic,1997,Best Sound,70th,yes
Tom,Bellfort,Titanic,1997,Best Sound,70th,yes
Mark,P. Stoeckinger,Face/Off,1997,Best Sound,70th,no
Per,Hallberg,Face/Off,1997,Best Sound,70th,no
Mark,Mangini,The Fifth Element,1997,Best Sound,70th,no
Gary,Rydstrom,Saving Private Ryan,1998,Best Sound,71st,yes
Gary,Summers,Saving Private Ryan,1998,Best Sound,71st,yes
Andy,Nelson,Saving Private Ryan,1998,Best Sound,71st,yes
Ron,Judkins,Saving Private Ryan,1998,Best Sound,71st,yes
Kevin,O'Connell,Armageddon,1998,Best Sound,71st,no
Greg,P. Russell,Armageddon,1998,Best Sound,71st,no
Keith,A. Wester,Armageddon,1998,Best Sound,71st,no
Kevin,O'Connell,The Mask of Zorro,1998,Best Sound,71st,no
Greg,P. Russell,The Mask of Zorro,1998,Best Sound,71st,no
Pud,Cusack,The Mask of Zorro,1998,Best Sound,71st,no
Robin,O'Donoghue,Shakespeare in Love,1998,Best Sound,71st,no
Dominic,Lester,Shakespeare in Love,1998,Best Sound,71st,no
Peter,Glossop,Shakespeare in Love,1998,Best Sound,71st,no
Andy,Nelson,The Thin Red Line,1998,Best Sound,71st,no
Anna,Behlmer,The Thin Red Line,1998,Best Sound,71st,no
Paul,Brincat,The Thin Red Line,1998,Best Sound,71st,no
Gary,Rydstrom,Saving Private Ryan,1998,Best Sound,71st,yes
Richard,Hymns,Saving Private Ryan,1998,Best Sound,71st,yes
George,Watters II,Armageddon,1998,Best Sound,71st,no
Dave,McMoyler,The Mask of Zorro,1998,Best Sound,71st,no
John,T. Reitz,The Matrix,1999,Best Sound,72nd,yes
Gregg,Rudloff,The Matrix,1999,Best Sound,72nd,yes
David,E. Campbell,The Matrix,1999,Best Sound,72nd,yes
David,Lee,The Matrix,1999,Best Sound,72nd,yes
Robert,J. Litt,The Green Mile,1999,Best Sound,72nd,no
Elliot,Tyson,The Green Mile,1999,Best Sound,72nd,no
Michael,Herbick,The Green Mile,1999,Best Sound,72nd,no
Willie,D. Burton,The Green Mile,1999,Best Sound,72nd,no
Andy,Nelson,The Insider,1999,Best Sound,72nd,no
Doug,Hemphill,The Insider,1999,Best Sound,72nd,no
Lee,Orloff,The Insider,1999,Best Sound,72nd,no
Leslie,Shatz,The Mummy,1999,Best Sound,72nd,no
Chris,Carpenter,The Mummy,1999,Best Sound,72nd,no
Rick,Kline,The Mummy,1999,Best Sound,72nd,no
Chris,Munro,The Mummy,1999,Best Sound,72nd,no
Gary,Rydstrom,Star Wars: Episode I – The Phantom Menace,1999,Best Sound,72nd,no
Tom,Johnson,Star Wars: Episode I – The Phantom Menace,1999,Best Sound,72nd,no
Shawn,Murphy,Star Wars: Episode I – The Phantom Menace,1999,Best Sound,72nd,no
John,Midgley,Star Wars: Episode I – The Phantom Menace,1999,Best Sound,72nd,no
Dane,A. Davis,The Matrix,1999,Best Sound,72nd,yes
Ren,Klyce,Fight Club,1999,Best Sound,72nd,no
Richard,Hymns,Fight Club,1999,Best Sound,72nd,no
Ben,Burtt,Star Wars: Episode I – The Phantom Menace,1999,Best Sound,72nd,no
Tom,Bellfort,Star Wars: Episode I – The Phantom Menace,1999,Best Sound,72nd,no
Scott,Millan,Gladiator,2000,Best Sound,73rd,yes
Bob,Beemer,Gladiator,2000,Best Sound,73rd,yes
Ken,Weston,Gladiator,2000,Best Sound,73rd,yes
Randy,Thom,Cast Away,2000,Best Sound,73rd,no
Tom,Johnson,Cast Away,2000,Best Sound,73rd,no
Dennis,S. Sands,Cast Away,2000,Best Sound,73rd,no
William,B. Kaplan,Cast Away,2000,Best Sound,73rd,no
Kevin,O'Connell,The Patriot,2000,Best Sound,73rd,no
Greg,P. Russell,The Patriot,2000,Best Sound,73rd,no
Lee,Orloff,The Patriot,2000,Best Sound,73rd,no
John,T. Reitz,The Perfect Storm,2000,Best Sound,73rd,no
Gregg,Rudloff,The Perfect Storm,2000,Best Sound,73rd,no
David,E. Campbell,The Perfect Storm,2000,Best Sound,73rd,no
Keith,A. Wester,The Perfect Storm,2000,Best Sound,73rd,no
Steve,Maslow,U-571,2000,Best Sound,73rd,no
Gregg,Landaker,U-571,2000,Best Sound,73rd,no
Rick,Kline,U-571,2000,Best Sound,73rd,no
Ivan,Sharrock,U-571,2000,Best Sound,73rd,no
Jon,Johnson,U-571,2000,Best Sound,73rd,yes
Bub,Asman,Space Cowboys,2000,Best Sound,73rd,no
Alan,Robert Murray,Space Cowboys,2000,Best Sound,73rd,no
Michael,Minkler,Black Hawk Down,2001,Best Sound,74th,yes
Myron,Nettinga,Black Hawk Down,2001,Best Sound,74th,yes
Chris,Munro,Black Hawk Down,2001,Best Sound,74th,yes
Vincent,Arnardi,Amélie,2001,Best Sound,74th,no
Guillaume,Leriche,Amélie,2001,Best Sound,74th,no
Jean,Umansky,Amélie,2001,Best Sound,74th,no
