firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Javier,Bardem,Before Night Falls,2000,Best Actor in a Leading Role,73rd,no
Tom,Hanks,Cast Away,2000,Best Actor in a Leading Role,73rd,no
Ed,Harris,Pollock,2000,Best Actor in a Leading Role,73rd,no
Geoffrey,Rush,Quills,2000,Best Actor in a Leading Role,73rd,no
Denzel,Washington,Training Day,2001,Best Actor in a Leading Role,74th,yes
Russell,Crowe,A Beautiful Mind,2001,Best Actor in a Leading Role,74th,no
Sean,Penn,I Am Sam,2001,Best Actor in a Leading Role,74th,no
Will,Smith,Ali,2001,Best Actor in a Leading Role,74th,no
Tom,Wilkinson,In the Bedroom,2001,Best Actor in a Leading Role,74th,no
Adrien,Brody,The Pianist,2002,Best Actor in a Leading Role,75th,yes
Nicolas,Cage,Adaptation.,2002,Best Actor in a Leading Role,75th,no
Michael,Caine,The Quiet American,2002,Best Actor in a Leading Role,75th,no
Daniel,Day-Lewis,Gangs of New York,2002,Best Actor in a Leading Role,75th,no
Jack,Nicholson,About Schmidt,2002,Best Actor in a Leading Role,75th,no
Sean,Penn,Mystic River,2003,Best Actor in a Leading Role,76th,yes
Johnny,Depp,Pirates of the Caribbean: The Curse of the Black Pearl,2003,Best Actor in a Leading Role,76th,no
Ben,Kingsley,House of Sand and Fog,2003,Best Actor in a Leading Role,76th,no
Jude,Law,Cold Mountain,2003,Best Actor in a Leading Role,76th,no
Bill,Murray,Lost in Translation,2003,Best Actor in a Leading Role,76th,no
Jamie,Foxx,Ray,2004,Best Actor in a Leading Role,77th,yes
Don,Cheadle,Hotel Rwanda,2004,Best Actor in a Leading Role,77th,no
Johnny,Depp,Finding Neverland,2004,Best Actor in a Leading Role,77th,no
Leonardo,DiCaprio,The Aviator,2004,Best Actor in a Leading Role,77th,no
Clint,Eastwood,Million Dollar Baby,2004,Best Actor in a Leading Role,77th,no
Philip,Seymour Hoffman,Capote,2005,Best Actor in a Leading Role,78th,yes
Terrence,Howard,Hustle & Flow,2005,Best Actor in a Leading Role,78th,no
Heath,Ledger,Brokeback Mountain,2005,Best Actor in a Leading Role,78th,no
Joaquin,Phoenix,Walk the Line,2005,Best Actor in a Leading Role,78th,no
David,Strathairn,"Good Night, and Good Luck",2005,Best Actor in a Leading Role,78th,no
Forest,Whitaker,The Last King of Scotland,2006,Best Actor in a Leading Role,79th,yes
Leonardo,DiCaprio,Blood Diamond,2006,Best Actor in a Leading Role,79th,no
Ryan,Gosling,Half Nelson,2006,Best Actor in a Leading Role,79th,no
Peter,O'Toole,Venus,2006,Best Actor in a Leading Role,79th,no
Will,Smith,The Pursuit of Happyness,2006,Best Actor in a Leading Role,79th,no
Daniel,Day-Lewis,There Will Be Blood,2007,Best Actor in a Leading Role,80th,yes
George,Clooney,Michael Clayton,2007,Best Actor in a Leading Role,80th,no
Johnny,Depp,Sweeney Todd: The Demon Barber of Fleet Street,2007,Best Actor in a Leading Role,80th,no
Tommy,Lee Jones,In the Valley of Elah,2007,Best Actor in a Leading Role,80th,no
Viggo,Mortensen,Eastern Promises,2007,Best Actor in a Leading Role,80th,no
Sean,Penn,Milk,2008,Best Actor in a Leading Role,81st,yes
Richard,Jenkins,The Visitor,2008,Best Actor in a Leading Role,81st,no
Frank,Langella,Frost/Nixon,2008,Best Actor in a Leading Role,81st,no
Brad,Pitt,The Curious Case of Benjamin Button,2008,Best Actor in a Leading Role,81st,no
Mickey,Rourke,The Wrestler,2008,Best Actor in a Leading Role,81st,no
Jeff,Bridges,Crazy Heart,2009,Best Actor in a Leading Role,82nd,yes
George,Clooney,Up in the Air,2009,Best Actor in a Leading Role,82nd,no
Colin,Firth,A Single Man,2009,Best Actor in a Leading Role,82nd,no
Morgan,Freeman,Invictus,2009,Best Actor in a Leading Role,82nd,no
Jeremy,Renner,The Hurt Locker,2009,Best Actor in a Leading Role,82nd,no
Colin,Firth,The King's Speech,2010,Best Actor in a Leading Role,83rd,yes
Javier,Bardem,Biutiful,2010,Best Actor in a Leading Role,83rd,no
Jeff,Bridges,True Grit,2010,Best Actor in a Leading Role,83rd,no
Jesse,Eisenberg,The Social Network,2010,Best Actor in a Leading Role,83rd,no
James,Franco,127 Hours,2010,Best Actor in a Leading Role,83rd,no
Jean,Dujardin,The Artist,2011,Best Actor in a Leading Role,84th,yes
Demián,Bichir,A Better Life,2011,Best Actor in a Leading Role,84th,no
George,Clooney,The Descendants,2011,Best Actor in a Leading Role,84th,no
Gary,Oldman,Tinker Tailor Soldier Spy,2011,Best Actor in a Leading Role,84th,no
Brad,Pitt,Moneyball,2011,Best Actor in a Leading Role,84th,no
Daniel,Day-Lewis,Lincoln,2012,Best Actor in a Leading Role,85th,yes
Bradley,Cooper,Silver Linings Playbook,2012,Best Actor in a Leading Role,85th,no
Hugh,Jackman,Les Misérables,2012,Best Actor in a Leading Role,85th,no
Joaquin,Phoenix,The Master,2012,Best Actor in a Leading Role,85th,no
Denzel,Washington,Flight,2012,Best Actor in a Leading Role,85th,no
Matthew,McConaughey,Dallas Buyers Club,2013,Best Actor in a Leading Role,86th,yes
Christian,Bale,American Hustle,2013,Best Actor in a Leading Role,86th,no
Bruce,Dern,Nebraska,2013,Best Actor in a Leading Role,86th,no
Leonardo,DiCaprio,The Wolf of Wall Street,2013,Best Actor in a Leading Role,86th,no
Chiwetel,Ejiofor,12 Years a Slave,2013,Best Actor in a Leading Role,86th,no
Eddie,Redmayne,The Theory of Everything,2014,Best Actor in a Leading Role,87th,yes
Steve,Carell,Foxcatcher,2014,Best Actor in a Leading Role,87th,no
Bradley,Cooper,American Sniper,2014,Best Actor in a Leading Role,87th,no
Benedict,Cumberbatch,The Imitation Game,2014,Best Actor in a Leading Role,87th,no
Michael,Keaton,Birdman,2014,Best Actor in a Leading Role,87th,no
Leonardo,DiCaprio,The Revenant,2015,Best Actor in a Leading Role,88th,yes
Bryan,Cranston,Trumbo,2015,Best Actor in a Leading Role,88th,no
Matt,Damon,The Martian,2015,Best Actor in a Leading Role,88th,no
Michael,Fassbender,Steve Jobs,2015,Best Actor in a Leading Role,88th,no
Eddie,Redmayne,The Danish Girl,2015,Best Actor in a Leading Role,88th,no
Casey,Affleck,Manchester by the Sea,2016,Best Actor in a Leading Role,89th,yes
Andrew,Garfield,Hacksaw Ridge,2016,Best Actor in a Leading Role,89th,no
Ryan,Gosling,La La Land,2016,Best Actor in a Leading Role,89th,no
Viggo,Mortensen,Captain Fantastic,2016,Best Actor in a Leading Role,89th,no
Denzel,Washington,Fences,2016,Best Actor in a Leading Role,89th,no
Gary,Oldman,Darkest Hour,2017,Best Actor in a Leading Role,90th,yes
Timothée,Chalamet,Call Me by Your Name,2017,Best Actor in a Leading Role,90th,no
Daniel,Day-Lewis,Phantom Thread,2017,Best Actor in a Leading Role,90th,no
Daniel,Kaluuya,Get Out,2017,Best Actor in a Leading Role,90th,no
Denzel,Washington,"Roman J. Israel, Esq.",2017,Best Actor in a Leading Role,90th,no
Rami,Malek,Bohemian Rhapsody,2018,Best Actor in a Leading Role,91st,yes
Christian,Bale,Vice,2018,Best Actor in a Leading Role,91st,no
Bradley,Cooper,A Star Is Born,2018,Best Actor in a Leading Role,91st,no
Willem,Dafoe,At Eternity's Gate,2018,Best Actor in a Leading Role,91st,no
Viggo,Mortensen,Green Book,2018,Best Actor in a Leading Role,91st,no
Joaquin,Phoenix,Joker,2019,Best Actor in a Leading Role,92nd,yes
Antonio,Banderas,Pain and Glory,2019,Best Actor in a Leading Role,92nd,no
Leonardo,DiCaprio,Once Upon a Time in Hollywood,2019,Best Actor in a Leading Role,92nd,no
Adam,Driver,Marriage Story,2019,Best Actor in a Leading Role,92nd,no
Jonathan,Pryce,The Two Popes,2019,Best Actor in a Leading Role,92nd,no
Anthony,Hopkins,The Father,2020,Best Actor in a Leading Role,93rd,yes
Riz,Ahmed,Sound of Metal,2020,Best Actor in a Leading Role,93rd,no
Chadwick,Boseman,Ma Rainey's Black Bottom,2020,Best Actor in a Leading Role,93rd,no
Gary,Oldman,Mank,2020,Best Actor in a Leading Role,93rd,no
Steven,Yeun,Minari,2020,Best Actor in a Leading Role,93rd,no
Will,Smith,King Richard,2021,Best Actor in a Leading Role,94th,yes
Javier,Bardem,Being the Ricardos,2021,Best Actor in a Leading Role,94th,no
Benedict,Cumberbatch,The Power of the Dog,2021,Best Actor in a Leading Role,94th,no
Andrew,Garfield,"Tick, Tick... Boom!",2021,Best Actor in a Leading Role,94th,no
Denzel,Washington,The Tragedy of Macbeth,2021,Best Actor in a Leading Role,94th,no
Brendan,Fraser,The Whale,2022,Best Actor in a Leading Role,95th,yes
Austin,Butler,Elvis,2022,Best Actor in a Leading Role,95th,no
Colin,Farrell,The Banshees of Inisherin,2022,Best Actor in a Leading Role,95th,no
Paul,Mescal,Aftersun,2022,Best Actor in a Leading Role,95th,no
Bill,Nighy,Living,2022,Best Actor in a Leading Role,95th,no
Cillian,Murphy,Oppenheimer,2023,Best Actor in a Leading Role,96th,yes
Bradley,Cooper,Maestro,2023,Best Actor in a Leading Role,96th,no
Colman,Domingo,Rustin,2023,Best Actor in a Leading Role,96th,no
Paul,Giamatti,The Holdovers,2023,Best Actor in a Leading Role,96th,no
Jeffrey,Wright,American Fiction,2023,Best Actor in a Leading Role,96th,no
Adrien,Brody,The Brutalist,2024,Best Actor in a Leading Role,97th,yes
Timothée,Chalamet,A Complete Unknown,2024,Best Actor in a Leading Role,97th,no
Colman,Domingo,Sing Sing,2024,Best Actor in a Leading Role,97th,no
Ralph,Fiennes,Conclave,2024,Best Actor in a Leading Role,97th,no
Sebastian,Stan,The Apprentice,2024,Best Actor in a Leading Role,97th,no
