firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Brandon,deWilde,Shane,1953,Best Actor in a Supporting Role,26th,no
Robert,Strauss,Stalag 17,1953,Best Actor in a Supporting Role,26th,no
Edmond,O'Brien,The Barefoot Contessa,1954,Best Actor in a Supporting Role,27th,yes
Lee,J. Cobb,On the Waterfront,1954,Best Actor in a Supporting Role,27th,no
Tom,Tully,The Caine Mutiny,1954,Best Actor in a Supporting Role,27th,no
Jack,Lemmon,Mister Roberts,1955,Best Actor in a Supporting Role,28th,yes
Arthur,Kennedy,Trial,1955,Best Actor in a Supporting Role,28th,no
Joe,Mantell,Marty,1955,Best Actor in a Supporting Role,28th,no
Sal,Mineo,Rebel Without a Cause,1955,Best Actor in a Supporting Role,28th,no
Arthur,O'Connell,Picnic,1955,Best Actor in a Supporting Role,28th,no
Anthony,Quinn,Lust for Life,1956,Best Actor in a Supporting Role,29th,yes
Don,Murray,Bus Stop,1956,Best Actor in a Supporting Role,29th,no
Anthony,Perkins,Friendly Persuasion,1956,Best Actor in a Supporting Role,29th,no
Mickey,Rooney,The Bold and the Brave,1956,Best Actor in a Supporting Role,29th,no
Robert,Stack,Written on the Wind,1956,Best Actor in a Supporting Role,29th,no
Red,Buttons,Sayonara,1957,Best Actor in a Supporting Role,30th,yes
Vittorio,De Sica,A Farewell to Arms,1957,Best Actor in a Supporting Role,30th,no
Sessue,Hayakawa,The Bridge on the River Kwai,1957,Best Actor in a Supporting Role,30th,no
Arthur,Kennedy,Peyton Place,1957,Best Actor in a Supporting Role,30th,no
Burl,Ives,The Big Country,1958,Best Actor in a Supporting Role,31st,yes
Theodore,Bikel,The Defiant Ones,1958,Best Actor in a Supporting Role,31st,no
Lee,J. Cobb,The Brothers Karamazov,1958,Best Actor in a Supporting Role,31st,no
Arthur,Kennedy,Some Came Running,1958,Best Actor in a Supporting Role,31st,no
Gig,Young,Teacher's Pet,1958,Best Actor in a Supporting Role,31st,no
Hugh,Griffith,Ben-Hur,1959,Best Actor in a Supporting Role,32nd,yes
Arthur,O'Connell,Anatomy of a Murder,1959,Best Actor in a Supporting Role,32nd,no
Robert,Vaughn,The Young Philadelphians,1959,Best Actor in a Supporting Role,32nd,no
Ed,Wynn,The Diary of Anne Frank,1959,Best Actor in a Supporting Role,32nd,no
Peter,Ustinov,Spartacus,1960,Best Actor in a Supporting Role,33rd,yes
Peter,Falk,"Murder, Inc.",1960,Best Actor in a Supporting Role,33rd,no
Jack,Kruschen,The Apartment,1960,Best Actor in a Supporting Role,33rd,no
Sal,Mineo,Exodus,1960,Best Actor in a Supporting Role,33rd,no
Chill,Wills,The Alamo,1960,Best Actor in a Supporting Role,33rd,no
George,Chakiris,West Side Story,1961,Best Actor in a Supporting Role,34th,yes
Montgomery,Clift,Judgment at Nuremberg,1961,Best Actor in a Supporting Role,34th,no
Peter,Falk,Pocketful of Miracles,1961,Best Actor in a Supporting Role,34th,no
Jackie,Gleason,The Hustler,1961,Best Actor in a Supporting Role,34th,no
Ed,Begley,Sweet Bird of Youth,1962,Best Actor in a Supporting Role,35th,yes
Victor,Buono,What Ever Happened to Baby Jane?,1962,Best Actor in a Supporting Role,35th,no
Telly,Savalas,Birdman of Alcatraz,1962,Best Actor in a Supporting Role,35th,no
Omar,Sharif,Lawrence of Arabia,1962,Best Actor in a Supporting Role,35th,no
Terence,Stamp,Billy Budd,1962,Best Actor in a Supporting Role,35th,no
Melvyn,Douglas,Hud,1963,Best Actor in a Supporting Role,36th,yes
Nick,Adams,Twilight of Honor,1963,Best Actor in a Supporting Role,36th,no
Bobby,Darin,"Captain Newman, M.D.",1963,Best Actor in a Supporting Role,36th,no
Hugh,Griffith,Tom Jones,1963,Best Actor in a Supporting Role,36th,no
John,Huston,The Cardinal,1963,Best Actor in a Supporting Role,36th,no
Peter,Ustinov,Topkapi,1964,Best Actor in a Supporting Role,37th,yes
John,Gielgud,Becket,1964,Best Actor in a Supporting Role,37th,no
Stanley,Holloway,My Fair Lady,1964,Best Actor in a Supporting Role,37th,no
Edmond,O'Brien,Seven Days in May,1964,Best Actor in a Supporting Role,37th,no
Lee,Tracy,The Best Man,1964,Best Actor in a Supporting Role,37th,no
Martin,Balsam,A Thousand Clowns,1965,Best Actor in a Supporting Role,38th,yes
Ian,Bannen,The Flight of the Phoenix,1965,Best Actor in a Supporting Role,38th,no
Tom,Courtenay,Doctor Zhivago,1965,Best Actor in a Supporting Role,38th,no
Michael,Dunn,Ship of Fools,1965,Best Actor in a Supporting Role,38th,no
Frank,Finlay,Othello,1965,Best Actor in a Supporting Role,38th,no
Walter,Matthau,The Fortune Cookie,1966,Best Actor in a Supporting Role,39th,yes
Mako,,The Sand Pebbles,1966,Best Actor in a Supporting Role,39th,no
James,Mason,Georgy Girl,1966,Best Actor in a Supporting Role,39th,no
George,Segal,Who's Afraid of Virginia Woolf?,1966,Best Actor in a Supporting Role,39th,no
Robert,Shaw,A Man for All Seasons,1966,Best Actor in a Supporting Role,39th,no
George,Kennedy,Cool Hand Luke,1967,Best Actor in a Supporting Role,40th,yes
John,Cassavetes,The Dirty Dozen,1967,Best Actor in a Supporting Role,40th,no
Gene,Hackman,Bonnie and Clyde,1967,Best Actor in a Supporting Role,40th,no
Cecil,Kellaway,Guess Who's Coming to Dinner,1967,Best Actor in a Supporting Role,40th,no
Michael,J. Pollard,Bonnie and Clyde,1967,Best Actor in a Supporting Role,40th,no
Jack,Albertson,The Subject Was Roses,1968,Best Actor in a Supporting Role,41st,yes
Seymour,Cassel,Faces,1968,Best Actor in a Supporting Role,41st,no
Daniel,Massey,Star!,1968,Best Actor in a Supporting Role,41st,no
Jack,Wild,Oliver!,1968,Best Actor in a Supporting Role,41st,no
Gene,Wilder,The Producers,1968,Best Actor in a Supporting Role,41st,no
Gig,Young,"They Shoot Horses, Don't They?",1969,Best Actor in a Supporting Role,42nd,yes
Rupert,Crosse,The Reivers,1969,Best Actor in a Supporting Role,42nd,no
Elliott,Gould,Bob & Carol & Ted & Alice,1969,Best Actor in a Supporting Role,42nd,no
Jack,Nicholson,Easy Rider,1969,Best Actor in a Supporting Role,42nd,no
Anthony,Quayle,Anne of the Thousand Days,1969,Best Actor in a Supporting Role,42nd,no
John,Mills,Ryan's Daughter,1970,Best Actor in a Supporting Role,43rd,yes
Richard,S. Castellano,Lovers and Other Strangers,1970,Best Actor in a Supporting Role,43rd,no
Chief,Dan George,Little Big Man,1970,Best Actor in a Supporting Role,43rd,no
Gene,Hackman,I Never Sang for My Father,1970,Best Actor in a Supporting Role,43rd,no
John,Marley,Love Story,1970,Best Actor in a Supporting Role,43rd,no
Ben,Johnson,The Last Picture Show,1971,Best Actor in a Supporting Role,44th,yes
Jeff,Bridges,The Last Picture Show,1971,Best Actor in a Supporting Role,44th,no
Leonard,Frey,Fiddler on the Roof,1971,Best Actor in a Supporting Role,44th,no
Richard,Jaeckel,Sometimes a Great Notion,1971,Best Actor in a Supporting Role,44th,no
Roy,Scheider,The French Connection,1971,Best Actor in a Supporting Role,44th,no
Joel,Grey,Cabaret,1972,Best Actor in a Supporting Role,45th,yes
Eddie,Albert,The Heartbreak Kid,1972,Best Actor in a Supporting Role,45th,no
James,Caan,The Godfather,1972,Best Actor in a Supporting Role,45th,no
John,Houseman,The Paper Chase,1973,Best Actor in a Supporting Role,46th,yes
Vincent,Gardenia,Bang the Drum Slowly,1973,Best Actor in a Supporting Role,46th,no
Jack,Gilford,Save the Tiger,1973,Best Actor in a Supporting Role,46th,no
Jason,Miller,The Exorcist,1973,Best Actor in a Supporting Role,46th,no
Randy,Quaid,The Last Detail,1973,Best Actor in a Supporting Role,46th,no
Robert,De Niro,The Godfather Part II,1974,Best Actor in a Supporting Role,47th,yes
Fred,Astaire,The Towering Inferno,1974,Best Actor in a Supporting Role,47th,no
Jeff,Bridges,Thunderbolt and Lightfoot,1974,Best Actor in a Supporting Role,47th,no
Michael,V. Gazzo,The Godfather Part II,1974,Best Actor in a Supporting Role,47th,no
George,Burns,The Sunshine Boys,1975,Best Actor in a Supporting Role,48th,yes
Brad,Dourif,One Flew Over the Cuckoo's Nest,1975,Best Actor in a Supporting Role,48th,no
Burgess,Meredith,The Day of the Locust,1975,Best Actor in a Supporting Role,48th,no
Chris,Sarandon,Dog Day Afternoon,1975,Best Actor in a Supporting Role,48th,no
Jack,Warden,Shampoo,1975,Best Actor in a Supporting Role,48th,no
Jason,Robards,All the President's Men,1976,Best Actor in a Supporting Role,49th,yes
Ned,Beatty,Network,1976,Best Actor in a Supporting Role,49th,no
Burgess,Meredith,Rocky,1976,Best Actor in a Supporting Role,49th,no
Laurence,Olivier,Marathon Man,1976,Best Actor in a Supporting Role,49th,no
Burt,Young,Rocky,1976,Best Actor in a Supporting Role,49th,no
Jason,Robards,Julia,1977,Best Actor in a Supporting Role,50th,yes
Mikhail,Baryshnikov,The Turning Point,1977,Best Actor in a Supporting Role,50th,no
Peter,Firth,Equus,1977,Best Actor in a Supporting Role,50th,no
Alec,Guinness,Star Wars,1977,Best Actor in a Supporting Role,50th,no
Maximilian,Schell,Julia,1977,Best Actor in a Supporting Role,50th,no
Christopher,Walken,The Deer Hunter,1978,Best Actor in a Supporting Role,51st,yes
Bruce,Dern,Coming Home,1978,Best Actor in a Supporting Role,51st,no
Richard,Farnsworth,Comes a Horseman,1978,Best Actor in a Supporting Role,51st,no
John,Hurt,Midnight Express,1978,Best Actor in a Supporting Role,51st,no
Jack,Warden,Heaven Can Wait,1978,Best Actor in a Supporting Role,51st,no
Melvyn,Douglas,Being There,1979,Best Actor in a Supporting Role,52nd,yes
Robert,Duvall,Apocalypse Now,1979,Best Actor in a Supporting Role,52nd,no
Frederic,Forrest,The Rose,1979,Best Actor in a Supporting Role,52nd,no
