firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Celeste,Holm,All About Eve,1950,Best Actress in a Supporting Role,23rd,no
Nancy,Olson,Sunset Boulevard,1950,Best Actress in a Supporting Role,23rd,no
Thelma,Ritter,All About Eve,1950,Best Actress in a Supporting Role,23rd,no
Kim,Hunter,A Streetcar Named Desire,1951,Best Actress in a Supporting Role,24th,yes
Joan,Blondell,The Blue Veil,1951,Best Actress in a Supporting Role,24th,no
Mildred,Dunnock,Death of a Salesman,1951,Best Actress in a Supporting Role,24th,no
Lee,Grant,Detective Story,1951,Best Actress in a Supporting Role,24th,no
Thelma,Ritter,The Mating Season,1951,Best Actress in a Supporting Role,24th,no
Gloria,Grahame,The Bad and the Beautiful,1952,Best Actress in a Supporting Role,25th,yes
Jean,Hagen,Singin' in the Rain,1952,Best Actress in a Supporting Role,25th,no
Colette,Marchand,Moulin Rouge,1952,Best Actress in a Supporting Role,25th,no
Terry,Moore,"Come Back, Little Sheba",1952,Best Actress in a Supporting Role,25th,no
Thelma,Ritter,With a Song in My Heart,1952,Best Actress in a Supporting Role,25th,no
Donna,Reed,From Here to Eternity,1953,Best Actress in a Supporting Role,26th,yes
Grace,Kelly,Mogambo,1953,Best Actress in a Supporting Role,26th,no
Geraldine,Page,Hondo,1953,Best Actress in a Supporting Role,26th,no
Marjorie,Rambeau,Torch Song,1953,Best Actress in a Supporting Role,26th,no
Thelma,Ritter,Pickup on South Street,1953,Best Actress in a Supporting Role,26th,no
Eva,Marie Saint,On the Waterfront,1954,Best Actress in a Supporting Role,27th,yes
Nina,Foch,Executive Suite,1954,Best Actress in a Supporting Role,27th,no
Katy,Jurado,Broken Lance,1954,Best Actress in a Supporting Role,27th,no
Jan,Sterling,The High and the Mighty,1954,Best Actress in a Supporting Role,27th,no
Jo,Van Fleet,East of Eden,1955,Best Actress in a Supporting Role,28th,yes
Betsy,Blair,Marty,1955,Best Actress in a Supporting Role,28th,no
Peggy,Lee,Pete Kelly's Blues,1955,Best Actress in a Supporting Role,28th,no
Marisa,Pavan,The Rose Tattoo,1955,Best Actress in a Supporting Role,28th,no
Natalie,Wood,Rebel Without a Cause,1955,Best Actress in a Supporting Role,28th,no
Dorothy,Malone,Written on the Wind,1956,Best Actress in a Supporting Role,29th,yes
Mildred,Dunnock,Baby Doll,1956,Best Actress in a Supporting Role,29th,no
