firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
William,Hornbeck,It's a Wonderful Life,1946,Best Film Editing,19th,no
William,A. Lyon,The Jolson Story,1946,Best Film Editing,19th,no
Arthur,Hilton,The Killers,1946,Best Film Editing,19th,no
Harold,F. Kress,The Yearling,1946,Best Film Editing,19th,no
Francis,Lyon,Body and Soul,1947,Best Film Editing,20th,yes
Robert,Parrish,Body and Soul,1947,Best Film Editing,20th,yes
Monica,Collingwood,The Bishop's Wife,1947,Best Film Editing,20th,no
Harmon,Jones,Gentleman's Agreement,1947,Best Film Editing,20th,no
George,White,Green Dolphin Street,1947,Best Film Editing,20th,no
Fergus,McDonell,Odd Man Out,1947,Best Film Editing,20th,no
Paul,Weatherwax,The Naked City,1948,Best Film Editing,21st,yes
Frank,Sullivan,Joan of Arc,1948,Best Film Editing,21st,no
David,Weisbart,Johnny Belinda,1948,Best Film Editing,21st,no
Christian,Nyby,Red River,1948,Best Film Editing,21st,no
Reginald,Mills,The Red Shoes,1948,Best Film Editing,21st,no
Harry,W. Gerstad,Champion,1949,Best Film Editing,22nd,yes
Robert,Parrish,All the King's Men,1949,Best Film Editing,22nd,no
Al,Clark,All the King's Men,1949,Best Film Editing,22nd,no
John,Dunning,Battleground,1949,Best Film Editing,22nd,no
Richard,L. Van Enger,Sands of Iwo Jima,1949,Best Film Editing,22nd,no
Frederic,Knudtson,The Window,1949,Best Film Editing,22nd,no
Ralph,E. Winters,King Solomon's Mines,1950,Best Film Editing,23rd,yes
Conrad,A. Nervig,King Solomon's Mines,1950,Best Film Editing,23rd,yes
Barbara,McLean,All About Eve,1950,Best Film Editing,23rd,no
James,E. Newcom,Annie Get Your Gun,1950,Best Film Editing,23rd,no
Arthur,P. Schmidt,Sunset Boulevard,1950,Best Film Editing,23rd,no
Doane,Harrison,Sunset Boulevard,1950,Best Film Editing,23rd,no
Oswald,Hafenrichter,The Third Man,1950,Best Film Editing,23rd,no
William,Hornbeck,A Place in the Sun,1951,Best Film Editing,24th,yes
Adrienne,Fazan,An American in Paris,1951,Best Film Editing,24th,no
Dorothy,Spencer,Decision Before Dawn,1951,Best Film Editing,24th,no
Ralph,E. Winters,Quo Vadis,1951,Best Film Editing,24th,no
Chester,Schaeffer,The Well,1951,Best Film Editing,24th,no
Elmo,Williams,High Noon,1952,Best Film Editing,25th,yes
Harry,W. Gerstad,High Noon,1952,Best Film Editing,25th,yes
Warren,Low,"Come Back, Little Sheba",1952,Best Film Editing,25th,no
William,Austin,Flat Top,1952,Best Film Editing,25th,no
Anne,Bauchens,The Greatest Show on Earth,1952,Best Film Editing,25th,no
Ralph,Kemplen,Moulin Rouge,1952,Best Film Editing,25th,no
William,A. Lyon,From Here to Eternity,1953,Best Film Editing,26th,yes
Irvine,"""Cotton"" Warburton",Crazylegs,1953,Best Film Editing,26th,no
Otto,Ludwig,The Moon Is Blue,1953,Best Film Editing,26th,no
Robert,Swink,Roman Holiday,1953,Best Film Editing,26th,no
Everett,Douglas,The War of the Worlds,1953,Best Film Editing,26th,no
Gene,Milford,On the Waterfront,1954,Best Film Editing,27th,yes
Elmo,Williams,"20,000 Leagues Under the Sea",1954,Best Film Editing,27th,no
William,A. Lyon,The Caine Mutiny,1954,Best Film Editing,27th,no
Henry,Batista,The Caine Mutiny,1954,Best Film Editing,27th,no
Ralph,Dawson,The High and the Mighty,1954,Best Film Editing,27th,no
Ralph,E. Winters,Seven Brides for Seven Brothers,1954,Best Film Editing,27th,no
Charles,Nelson,Picnic,1955,Best Film Editing,28th,yes
William,A. Lyon,Picnic,1955,Best Film Editing,28th,yes
Ferris,Webster,Blackboard Jungle,1955,Best Film Editing,28th,no
Alma,Macrorie,The Bridges at Toko-Ri,1955,Best Film Editing,28th,no
Gene,Ruggiero,Oklahoma!,1955,Best Film Editing,28th,no
George,Boemler,Oklahoma!,1955,Best Film Editing,28th,no
Warren,Low,The Rose Tattoo,1955,Best Film Editing,28th,no
Gene,Ruggiero,Around the World in 80 Days,1956,Best Film Editing,29th,yes
Paul,Weatherwax,Around the World in 80 Days,1956,Best Film Editing,29th,yes
Merrill,G. White,The Brave One,1956,Best Film Editing,29th,no
William,Hornbeck,Giant,1956,Best Film Editing,29th,no
Philip,W. Anderson,Giant,1956,Best Film Editing,29th,no
Fred,Bohanan,Giant,1956,Best Film Editing,29th,no
Albert,Akst,Somebody Up There Likes Me,1956,Best Film Editing,29th,no
Anne,Bauchens,The Ten Commandments,1956,Best Film Editing,29th,no
Peter,Taylor,The Bridge on the River Kwai,1957,Best Film Editing,30th,yes
Warren,Low,Gunfight at the O.K. Corral,1957,Best Film Editing,30th,no
Viola,Lawrence,Pal Joey,1957,Best Film Editing,30th,no
Jerome,Thoms,Pal Joey,1957,Best Film Editing,30th,no
Arthur,P. Schmidt,Sayonara,1957,Best Film Editing,30th,no
Philip,W. Anderson,Sayonara,1957,Best Film Editing,30th,no
Daniel,Mandell,Witness for the Prosecution,1957,Best Film Editing,30th,no
Adrienne,Fazan,Gigi,1958,Best Film Editing,31st,yes
William,H. Ziegler,Auntie Mame,1958,Best Film Editing,31st,no
William,A. Lyon,Cowboy,1958,Best Film Editing,31st,no
Al,Clark,Cowboy,1958,Best Film Editing,31st,no
Frederic,Knudtson,The Defiant Ones,1958,Best Film Editing,31st,no
William,Hornbeck,I Want to Live!,1958,Best Film Editing,31st,no
Ralph,E. Winters,Ben-Hur,1959,Best Film Editing,32nd,yes
John,D. Dunning,Ben-Hur,1959,Best Film Editing,32nd,yes
Louis,R. Loeffler,Anatomy of a Murder,1959,Best Film Editing,32nd,no
George,Tomasini,North by Northwest,1959,Best Film Editing,32nd,no
Walter,Thompson,The Nun's Story,1959,Best Film Editing,32nd,no
Frederic,Knudtson,On the Beach,1959,Best Film Editing,32nd,no
Daniel,Mandell,The Apartment,1960,Best Film Editing,33rd,yes
Stuart,Gilmore,The Alamo,1960,Best Film Editing,33rd,no
Frederic,Knudtson,Inherit the Wind,1960,Best Film Editing,33rd,no
Viola,Lawrence,Pepe,1960,Best Film Editing,33rd,no
Al,Clark,Pepe,1960,Best Film Editing,33rd,no
Robert,Lawrence,Spartacus,1960,Best Film Editing,33rd,no
Thomas,Stanford,West Side Story,1961,Best Film Editing,34th,yes
William,H. Reynolds,Fanny,1961,Best Film Editing,34th,no
Alan,Osbiston,The Guns of Navarone,1961,Best Film Editing,34th,no
Frederic,Knudtson,Judgment at Nuremberg,1961,Best Film Editing,34th,no
Philip,W. Anderson,The Parent Trap,1961,Best Film Editing,34th,no
Anne,V. Coates,Lawrence of Arabia,1962,Best Film Editing,35th,yes
Samuel,E. Beetley,The Longest Day,1962,Best Film Editing,35th,no
Ferris,Webster,The Manchurian Candidate,1962,Best Film Editing,35th,no
William,H. Ziegler,The Music Man,1962,Best Film Editing,35th,no
John,McSweeney Jr.,Mutiny on the Bounty,1962,Best Film Editing,35th,no
Harold,F. Kress,How the West Was Won,1963,Best Film Editing,36th,yes
Louis,R. Loeffler,The Cardinal,1963,Best Film Editing,36th,no
Dorothy,Spencer,Cleopatra,1963,Best Film Editing,36th,no
Ferris,Webster,The Great Escape,1963,Best Film Editing,36th,no
Frederic,Knudtson,"It's a Mad, Mad, Mad, Mad World",1963,Best Film Editing,36th,no
