firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Richard,H. Riedel,Pillow Talk,1959,Best Production Design,32nd,no
Russell,A. Gausman,Pillow Talk,1959,Best Production Design,32nd,no
Ruby,R. Levitt,Pillow Talk,1959,Best Production Design,32nd,no
Alexandre,Trauner,The Apartment,1960,Best Production Design,33rd,yes
Edward,G. Boyle,The Apartment,1960,Best Production Design,33rd,yes
Joseph,McMillan Johnson,The Facts of Life,1960,Best Production Design,33rd,no
Kenneth,A. Reid,The Facts of Life,1960,Best Production Design,33rd,no
Ross,Dowd,The Facts of Life,1960,Best Production Design,33rd,no
Joseph,Hurley,Psycho,1960,Best Production Design,33rd,no
Robert,Clatworthy,Psycho,1960,Best Production Design,33rd,no
George,Milo,Psycho,1960,Best Production Design,33rd,no
Tom,Morahan,Sons and Lovers,1960,Best Production Design,33rd,no
Lionel,Couch,Sons and Lovers,1960,Best Production Design,33rd,no
Hal,Pereira,Visit to a Small Planet,1960,Best Production Design,33rd,no
Walter,Tyler,Visit to a Small Planet,1960,Best Production Design,33rd,no
Samuel,M. Comer,Visit to a Small Planet,1960,Best Production Design,33rd,no
Arthur,Krams,Visit to a Small Planet,1960,Best Production Design,33rd,no
Alexander,Golitzen,Spartacus,1960,Best Production Design,33rd,yes
Eric,Orbom,Spartacus,1960,Best Production Design,33rd,yes
Russell,A. Gausman,Spartacus,1960,Best Production Design,33rd,yes
Julia,Heron,Spartacus,1960,Best Production Design,33rd,yes
George,Davis,Cimarron,1960,Best Production Design,33rd,no
Addison,Hehr,Cimarron,1960,Best Production Design,33rd,no
Henry,Grace,Cimarron,1960,Best Production Design,33rd,no
Hugh,Hunt,Cimarron,1960,Best Production Design,33rd,no
Otto,Siegel,Cimarron,1960,Best Production Design,33rd,no
Hal,Pereira,It Started in Naples,1960,Best Production Design,33rd,no
Roland,Anderson,It Started in Naples,1960,Best Production Design,33rd,no
Samuel,M. Comer,It Started in Naples,1960,Best Production Design,33rd,no
Arrigo,Breschi,It Started in Naples,1960,Best Production Design,33rd,no
Ted,Haworth,Pepe,1960,Best Production Design,33rd,no
William,Kiernan,Pepe,1960,Best Production Design,33rd,no
Edward,Carrere,Sunrise at Campobello,1960,Best Production Design,33rd,no
George,James Hopkins,Sunrise at Campobello,1960,Best Production Design,33rd,no
Harry,Horner,The Hustler,1961,Best Production Design,34th,yes
Gene,Callahan,The Hustler,1961,Best Production Design,34th,yes
Carroll,Clark,The Absent-Minded Professor,1961,Best Production Design,34th,no
Emile,Kuri,The Absent-Minded Professor,1961,Best Production Design,34th,no
Hal,Gausman,The Absent-Minded Professor,1961,Best Production Design,34th,no
Fernando,Carrere,The Children's Hour,1961,Best Production Design,34th,no
Edward,G. Boyle,The Children's Hour,1961,Best Production Design,34th,no
Rudolph,Sternad,Judgment at Nuremberg,1961,Best Production Design,34th,no
George,Milo,Judgment at Nuremberg,1961,Best Production Design,34th,no
Piero,Gherardi,La Dolce Vita,1961,Best Production Design,34th,no
Boris,Leven,West Side Story,1961,Best Production Design,34th,yes
Victor,A. Gangelin,West Side Story,1961,Best Production Design,34th,yes
Hal,Pereira,Breakfast at Tiffany's,1961,Best Production Design,34th,no
Roland,Anderson,Breakfast at Tiffany's,1961,Best Production Design,34th,no
Samuel,M. Comer,Breakfast at Tiffany's,1961,Best Production Design,34th,no
Ray,Moyer,Breakfast at Tiffany's,1961,Best Production Design,34th,no
Veniero,Colasanti,El Cid,1961,Best Production Design,34th,no
John,Moore,El Cid,1961,Best Production Design,34th,no
Alexander,Golitzen,Flower Drum Song,1961,Best Production Design,34th,no
Joseph,C. Wright,Flower Drum Song,1961,Best Production Design,34th,no
Howard,Bristol,Flower Drum Song,1961,Best Production Design,34th,no
Hal,Pereira,Summer and Smoke,1961,Best Production Design,34th,no
Walter,Tyler,Summer and Smoke,1961,Best Production Design,34th,no
Samuel,M. Comer,Summer and Smoke,1961,Best Production Design,34th,no
Arthur,Krams,Summer and Smoke,1961,Best Production Design,34th,no
Alexander,Golitzen,To Kill a Mockingbird,1962,Best Production Design,35th,yes
Henry,Bumstead,To Kill a Mockingbird,1962,Best Production Design,35th,yes
Oliver,Emert,To Kill a Mockingbird,1962,Best Production Design,35th,yes
Joseph,C. Wright,Days of Wine and Roses,1962,Best Production Design,35th,no
George,James Hopkins,Days of Wine and Roses,1962,Best Production Design,35th,no
Ted,Haworth,The Longest Day,1962,Best Production Design,35th,no
Léon,Barsacq,The Longest Day,1962,Best Production Design,35th,no
Vincent,Korda,The Longest Day,1962,Best Production Design,35th,no
Gabriel,Béchir,The Longest Day,1962,Best Production Design,35th,no
George,Davis,Period of Adjustment,1962,Best Production Design,35th,no
Edward,Carfagno,Period of Adjustment,1962,Best Production Design,35th,no
Henry,Grace,Period of Adjustment,1962,Best Production Design,35th,no
Richard,Pefferle,Period of Adjustment,1962,Best Production Design,35th,no
Hal,Pereira,The Pigeon That Took Rome,1962,Best Production Design,35th,no
Roland,Anderson,The Pigeon That Took Rome,1962,Best Production Design,35th,no
Samuel,M. Comer,The Pigeon That Took Rome,1962,Best Production Design,35th,no
Frank,R. McKelvy,The Pigeon That Took Rome,1962,Best Production Design,35th,no
John,Box,Lawrence of Arabia,1962,Best Production Design,35th,yes
John,Stoll,Lawrence of Arabia,1962,Best Production Design,35th,yes
Dario,Simoni,Lawrence of Arabia,1962,Best Production Design,35th,yes
Paul,Groesse,The Music Man,1962,Best Production Design,35th,no
George,James Hopkins,The Music Man,1962,Best Production Design,35th,no
George,Davis,Mutiny on the Bounty,1962,Best Production Design,35th,no
Joseph,McMillan Johnson,Mutiny on the Bounty,1962,Best Production Design,35th,no
Henry,Grace,Mutiny on the Bounty,1962,Best Production Design,35th,no
Hugh,Hunt,Mutiny on the Bounty,1962,Best Production Design,35th,no
Alexander,Golitzen,That Touch of Mink,1962,Best Production Design,35th,no
Robert,Clatworthy,That Touch of Mink,1962,Best Production Design,35th,no
George,Milo,That Touch of Mink,1962,Best Production Design,35th,no
George,Davis,The Wonderful World of the Brothers Grimm,1962,Best Production Design,35th,no
Edward,Carfagno,The Wonderful World of the Brothers Grimm,1962,Best Production Design,35th,no
Henry,Grace,The Wonderful World of the Brothers Grimm,1962,Best Production Design,35th,no
Richard,Pefferle,The Wonderful World of the Brothers Grimm,1962,Best Production Design,35th,no
Gene,Callahan,America America,1963,Best Production Design,36th,yes
Piero,Gherardi,8½,1963,Best Production Design,36th,no
Hal,Pereira,Hud,1963,Best Production Design,36th,no
Tambi,Larsen,Hud,1963,Best Production Design,36th,no
Samuel,M. Comer,Hud,1963,Best Production Design,36th,no
Robert,R. Benton,Hud,1963,Best Production Design,36th,no
Hal,Pereira,Love with the Proper Stranger,1963,Best Production Design,36th,no
Roland,Anderson,Love with the Proper Stranger,1963,Best Production Design,36th,no
Samuel,M. Comer,Love with the Proper Stranger,1963,Best Production Design,36th,no
Grace,Gregory,Love with the Proper Stranger,1963,Best Production Design,36th,no
George,Davis,Twilight of Honor,1963,Best Production Design,36th,no
Paul,Groesse,Twilight of Honor,1963,Best Production Design,36th,no
Henry,Grace,Twilight of Honor,1963,Best Production Design,36th,no
Hugh,Hunt,Twilight of Honor,1963,Best Production Design,36th,no
John,DeCuir,Cleopatra,1963,Best Production Design,36th,yes
Jack,Martin Smith,Cleopatra,1963,Best Production Design,36th,yes
Hilyard,M. Brown,Cleopatra,1963,Best Production Design,36th,yes
Herman,A. Blumenthal,Cleopatra,1963,Best Production Design,36th,yes
Elven,Webb,Cleopatra,1963,Best Production Design,36th,yes
Maurice,Pelling,Cleopatra,1963,Best Production Design,36th,yes
Boris,Juraga,Cleopatra,1963,Best Production Design,36th,yes
Walter,M. Scott,Cleopatra,1963,Best Production Design,36th,yes
Paul,S. Fox,Cleopatra,1963,Best Production Design,36th,yes
Ray,Moyer,Cleopatra,1963,Best Production Design,36th,yes
Lyle,R. Wheeler,The Cardinal,1963,Best Production Design,36th,no
Gene,Callahan,The Cardinal,1963,Best Production Design,36th,no
Hal,Pereira,Come Blow Your Horn,1963,Best Production Design,36th,no
Roland,Anderson,Come Blow Your Horn,1963,Best Production Design,36th,no
Samuel,M. Comer,Come Blow Your Horn,1963,Best Production Design,36th,no
James,W. Payne,Come Blow Your Horn,1963,Best Production Design,36th,no
George,Davis,How the West Was Won,1963,Best Production Design,36th,no
William,Ferrari,How the West Was Won,1963,Best Production Design,36th,no
Addison,Hehr,How the West Was Won,1963,Best Production Design,36th,no
Henry,Grace,How the West Was Won,1963,Best Production Design,36th,no
Don,Greenwood Jr.,How the West Was Won,1963,Best Production Design,36th,no
Jack,Mills,How the West Was Won,1963,Best Production Design,36th,no
Ralph,W. Brinton,Tom Jones,1963,Best Production Design,36th,no
Jocelyn,Herbert,Tom Jones,1963,Best Production Design,36th,no
Ted,Marshall,Tom Jones,1963,Best Production Design,36th,no
Josie,MacAvin,Tom Jones,1963,Best Production Design,36th,no
Vassilis,Photopoulos,Zorba the Greek,1964,Best Production Design,37th,yes
George,Davis,The Americanization of Emily,1964,Best Production Design,37th,no
Hans,Peters,The Americanization of Emily,1964,Best Production Design,37th,no
Elliot,Scott,The Americanization of Emily,1964,Best Production Design,37th,no
Henry,Grace,The Americanization of Emily,1964,Best Production Design,37th,no
Robert,R. Benton,The Americanization of Emily,1964,Best Production Design,37th,no
William,Glasgow,"Hush...Hush, Sweet Charlotte",1964,Best Production Design,37th,no
Raphaël,Bretton,"Hush...Hush, Sweet Charlotte",1964,Best Production Design,37th,no
Stephen,B. Grimes,The Night of the Iguana,1964,Best Production Design,37th,no
Cary,Odell,Seven Days in May,1964,Best Production Design,37th,no
Edward,G. Boyle,Seven Days in May,1964,Best Production Design,37th,no
Gene,Allen,My Fair Lady,1964,Best Production Design,37th,yes
Cecil,Beaton,My Fair Lady,1964,Best Production Design,37th,yes
George,James Hopkins,My Fair Lady,1964,Best Production Design,37th,yes
John,Bryan,Becket,1964,Best Production Design,37th,no
Maurice,Carter,Becket,1964,Best Production Design,37th,no
Patrick,McLoughlin,Becket,1964,Best Production Design,37th,no
Robert,Cartwright,Becket,1964,Best Production Design,37th,no
Carroll,Clark,Mary Poppins,1964,Best Production Design,37th,no
William,H. Tuntke,Mary Poppins,1964,Best Production Design,37th,no
Emile,Kuri,Mary Poppins,1964,Best Production Design,37th,no
Hal,Gausman,Mary Poppins,1964,Best Production Design,37th,no
George,Davis,The Unsinkable Molly Brown,1964,Best Production Design,37th,no
E.,Preston Ames,The Unsinkable Molly Brown,1964,Best Production Design,37th,no
Henry,Grace,The Unsinkable Molly Brown,1964,Best Production Design,37th,no
Hugh,Hunt,The Unsinkable Molly Brown,1964,Best Production Design,37th,no
Jack,Martin Smith,What a Way to Go!,1964,Best Production Design,37th,no
Ted,Haworth,What a Way to Go!,1964,Best Production Design,37th,no
Walter,M. Scott,What a Way to Go!,1964,Best Production Design,37th,no
Stuart,A. Reiss,What a Way to Go!,1964,Best Production Design,37th,no
Robert,Clatworthy,Ship of Fools,1965,Best Production Design,38th,yes
Joseph,Kish,Ship of Fools,1965,Best Production Design,38th,yes
Robert,Emmet Smith,King Rat,1965,Best Production Design,38th,no
Frank,Tuttle,King Rat,1965,Best Production Design,38th,no
George,Davis,A Patch of Blue,1965,Best Production Design,38th,no
Urie,McCleary,A Patch of Blue,1965,Best Production Design,38th,no
Henry,Grace,A Patch of Blue,1965,Best Production Design,38th,no
Charles,S. Thompson,A Patch of Blue,1965,Best Production Design,38th,no
Hal,Pereira,The Slender Thread,1965,Best Production Design,38th,no
Jack,Poplin,The Slender Thread,1965,Best Production Design,38th,no
Robert,R. Benton,The Slender Thread,1965,Best Production Design,38th,no
Joseph,Kish,The Slender Thread,1965,Best Production Design,38th,no
Hal,Pereira,The Spy Who Came In from the Cold,1965,Best Production Design,38th,no
Tambi,Larsen,The Spy Who Came In from the Cold,1965,Best Production Design,38th,no
Ted,Marshall,The Spy Who Came In from the Cold,1965,Best Production Design,38th,no
Josie,MacAvin,The Spy Who Came In from the Cold,1965,Best Production Design,38th,no
John,Box,Doctor Zhivago,1965,Best Production Design,38th,yes
Terence,Marsh,Doctor Zhivago,1965,Best Production Design,38th,yes
Dario,Simoni,Doctor Zhivago,1965,Best Production Design,38th,yes
John,DeCuir,The Agony and the Ecstasy,1965,Best Production Design,38th,no
Jack,Martin Smith,The Agony and the Ecstasy,1965,Best Production Design,38th,no
Dario,Simoni,The Agony and the Ecstasy,1965,Best Production Design,38th,no
Richard,Day,The Greatest Story Ever Told,1965,Best Production Design,38th,no
William,Creber,The Greatest Story Ever Told,1965,Best Production Design,38th,no
David,S. Hall,The Greatest Story Ever Told,1965,Best Production Design,38th,no
Ray,Moyer,The Greatest Story Ever Told,1965,Best Production Design,38th,no
Fred,M. MacLean,The Greatest Story Ever Told,1965,Best Production Design,38th,no
Norman,Rockett,The Greatest Story Ever Told,1965,Best Production Design,38th,no
Robert,Clatworthy,Inside Daisy Clover,1965,Best Production Design,38th,no
George,James Hopkins,Inside Daisy Clover,1965,Best Production Design,38th,no
Boris,Leven,The Sound of Music,1965,Best Production Design,38th,no
Walter,M. Scott,The Sound of Music,1965,Best Production Design,38th,no
Ruby,Levitt,The Sound of Music,1965,Best Production Design,38th,no
Richard,Sylbert,Who's Afraid of Virginia Woolf?,1966,Best Production Design,39th,yes
George,James Hopkins,Who's Afraid of Virginia Woolf?,1966,Best Production Design,39th,yes
Robert,Luthardt,The Fortune Cookie,1966,Best Production Design,39th,no
Edward,G. Boyle,The Fortune Cookie,1966,Best Production Design,39th,no
Luigi,Scaccianoce,The Gospel According to St. Matthew,1966,Best Production Design,39th,no
Willy,Holt,Is Paris Burning?,1966,Best Production Design,39th,no
Marc,Frédérix,Is Paris Burning?,1966,Best Production Design,39th,no
Pierre,Guffroy,Is Paris Burning?,1966,Best Production Design,39th,no
George,Davis,Mister Buddwing,1966,Best Production Design,39th,no
Paul,Groesse,Mister Buddwing,1966,Best Production Design,39th,no
Henry,Grace,Mister Buddwing,1966,Best Production Design,39th,no
Hugh,Hunt,Mister Buddwing,1966,Best Production Design,39th,no
Jack,Martin Smith,Fantastic Voyage,1966,Best Production Design,39th,yes
Dale,Hennesy,Fantastic Voyage,1966,Best Production Design,39th,yes
Walter,M. Scott,Fantastic Voyage,1966,Best Production Design,39th,yes
Stuart,A. Reiss,Fantastic Voyage,1966,Best Production Design,39th,yes
Alexander,Golitzen,Gambit,1966,Best Production Design,39th,no
George,C. Webb,Gambit,1966,Best Production Design,39th,no
John,McCarthy Jr.,Gambit,1966,Best Production Design,39th,no
John,P. Austin,Gambit,1966,Best Production Design,39th,no
Piero,Gherardi,Juliet of the Spirits,1966,Best Production Design,39th,no
Hal,Pereira,The Oscar,1966,Best Production Design,39th,no
Arthur,Lonergan,The Oscar,1966,Best Production Design,39th,no
Robert,R. Benton,The Oscar,1966,Best Production Design,39th,no
James,W. Payne,The Oscar,1966,Best Production Design,39th,no
Boris,Leven,The Sand Pebbles,1966,Best Production Design,39th,no
Walter,M. Scott,The Sand Pebbles,1966,Best Production Design,39th,no
John,Sturtevant,The Sand Pebbles,1966,Best Production Design,39th,no
William,Kiernan,The Sand Pebbles,1966,Best Production Design,39th,no
John,Truscott,Camelot,1967,Best Production Design,40th,yes
Edward,Carrere,Camelot,1967,Best Production Design,40th,yes
John,W. Brown,Camelot,1967,Best Production Design,40th,yes
Mario,Chiari,Doctor Dolittle,1967,Best Production Design,40th,no
Jack,Martin Smith,Doctor Dolittle,1967,Best Production Design,40th,no
Ed,Graves,Doctor Dolittle,1967,Best Production Design,40th,no
Walter,M. Scott,Doctor Dolittle,1967,Best Production Design,40th,no
Stuart,A. Reiss,Doctor Dolittle,1967,Best Production Design,40th,no
Robert,Clatworthy,Guess Who's Coming to Dinner,1967,Best Production Design,40th,no
Frank,Tuttle,Guess Who's Coming to Dinner,1967,Best Production Design,40th,no
Renzo,Mongiardino,The Taming of the Shrew,1967,Best Production Design,40th,no
John,DeCuir,The Taming of the Shrew,1967,Best Production Design,40th,no
Elven,Webb,The Taming of the Shrew,1967,Best Production Design,40th,no
Giuseppe,Mariani,The Taming of the Shrew,1967,Best Production Design,40th,no
Dario,Simoni,The Taming of the Shrew,1967,Best Production Design,40th,no
Luigi,Gervasi,The Taming of the Shrew,1967,Best Production Design,40th,no
Alexander,Golitzen,Thoroughly Modern Millie,1967,Best Production Design,40th,no
George,C. Webb,Thoroughly Modern Millie,1967,Best Production Design,40th,no
Howard,Bristol,Thoroughly Modern Millie,1967,Best Production Design,40th,no
John,Box,Oliver!,1968,Best Production Design,41st,yes
Terence,Marsh,Oliver!,1968,Best Production Design,41st,yes
Vernon,Dixon,Oliver!,1968,Best Production Design,41st,yes
Ken,Muggleston,Oliver!,1968,Best Production Design,41st,yes
George,Davis,The Shoes of the Fisherman,1968,Best Production Design,41st,no
Edward,Carfagno,The Shoes of the Fisherman,1968,Best Production Design,41st,no
Boris,Leven,Star!,1968,Best Production Design,41st,no
Walter,M. Scott,Star!,1968,Best Production Design,41st,no
Howard,Bristol,Star!,1968,Best Production Design,41st,no
Anthony,Masters,2001: A Space Odyssey,1968,Best Production Design,41st,no
Harry,Lange,2001: A Space Odyssey,1968,Best Production Design,41st,no
Ernest,Archer,2001: A Space Odyssey,1968,Best Production Design,41st,no
Mikhail,Bogdanov,War and Peace,1968,Best Production Design,41st,no
Gennady,Myasnikov,War and Peace,1968,Best Production Design,41st,no
Georgi,Koshelev,War and Peace,1968,Best Production Design,41st,no
Vladimir,Uvarov,War and Peace,1968,Best Production Design,41st,no
John,DeCuir,"Hello, Dolly!",1969,Best Production Design,42nd,yes
Jack,Martin Smith,"Hello, Dolly!",1969,Best Production Design,42nd,yes
Herman,A. Blumenthal,"Hello, Dolly!",1969,Best Production Design,42nd,yes
Walter,M. Scott,"Hello, Dolly!",1969,Best Production Design,42nd,yes
George,James Hopkins,"Hello, Dolly!",1969,Best Production Design,42nd,yes
Raphaël,Bretton,"Hello, Dolly!",1969,Best Production Design,42nd,yes
Maurice,Carter,Anne of the Thousand Days,1969,Best Production Design,42nd,no
Lionel,Couch,Anne of the Thousand Days,1969,Best Production Design,42nd,no
Patrick,McLoughlin,Anne of the Thousand Days,1969,Best Production Design,42nd,no
Robert,F. Boyle,"Gaily, Gaily",1969,Best Production Design,42nd,no
George,B. Chan,"Gaily, Gaily",1969,Best Production Design,42nd,no
Edward,G. Boyle,"Gaily, Gaily",1969,Best Production Design,42nd,no
Carl,Biddiscombe,"Gaily, Gaily",1969,Best Production Design,42nd,no
Alexander,Golitzen,Sweet Charity,1969,Best Production Design,42nd,no
George,C. Webb,Sweet Charity,1969,Best Production Design,42nd,no
Jack,D. Moore,Sweet Charity,1969,Best Production Design,42nd,no
Harry,Horner,"They Shoot Horses, Don't They?",1969,Best Production Design,42nd,no
Frank,R. McKelvy,"They Shoot Horses, Don't They?",1969,Best Production Design,42nd,no
Urie,McCleary,Patton,1970,Best Production Design,43rd,yes
Gil,Parrondo,Patton,1970,Best Production Design,43rd,yes
Antonio,Mateos,Patton,1970,Best Production Design,43rd,yes
Pierre-Louis,Thévenet,Patton,1970,Best Production Design,43rd,yes
Alexander,Golitzen,Airport,1970,Best Production Design,43rd,no
E.,Preston Ames,Airport,1970,Best Production Design,43rd,no
Jack,D. Moore,Airport,1970,Best Production Design,43rd,no
Mickey,S. Michaels,Airport,1970,Best Production Design,43rd,no
Tambi,Larsen,The Molly Maguires,1970,Best Production Design,43rd,no
Darrell,Silvera,The Molly Maguires,1970,Best Production Design,43rd,no
Terence,Marsh,Scrooge,1970,Best Production Design,43rd,no
Robert,Cartwright,Scrooge,1970,Best Production Design,43rd,no
Pamela,Cornell,Scrooge,1970,Best Production Design,43rd,no
Jack,Martin Smith,Tora! Tora! Tora!,1970,Best Production Design,43rd,no
Yoshirō,Muraki,Tora! Tora! Tora!,1970,Best Production Design,43rd,no
Richard,Day,Tora! Tora! Tora!,1970,Best Production Design,43rd,no
Taizô,Kawashima,Tora! Tora! Tora!,1970,Best Production Design,43rd,no
Walter,M. Scott,Tora! Tora! Tora!,1970,Best Production Design,43rd,no
Norman,Rockett,Tora! Tora! Tora!,1970,Best Production Design,43rd,no
Carl,Biddiscombe,Tora! Tora! Tora!,1970,Best Production Design,43rd,no
John,Box,Nicholas and Alexandra,1971,Best Production Design,44th,yes
Ernest,Archer,Nicholas and Alexandra,1971,Best Production Design,44th,yes
Jack,Maxsted,Nicholas and Alexandra,1971,Best Production Design,44th,yes
Gil,Parrondo,Nicholas and Alexandra,1971,Best Production Design,44th,yes
Vernon,Dixon,Nicholas and Alexandra,1971,Best Production Design,44th,yes
Boris,Leven,The Andromeda Strain,1971,Best Production Design,44th,no
William,H. Tuntke,The Andromeda Strain,1971,Best Production Design,44th,no
Ruby,Levitt,The Andromeda Strain,1971,Best Production Design,44th,no
John,B. Mansbridge,Bedknobs and Broomsticks,1971,Best Production Design,44th,no
Peter,Ellenshaw,Bedknobs and Broomsticks,1971,Best Production Design,44th,no
Emile,Kuri,Bedknobs and Broomsticks,1971,Best Production Design,44th,no
Hal,Gausman,Bedknobs and Broomsticks,1971,Best Production Design,44th,no
Robert,F. Boyle,Fiddler on the Roof,1971,Best Production Design,44th,no
Michael,Stringer,Fiddler on the Roof,1971,Best Production Design,44th,no
Peter,Lamont,Fiddler on the Roof,1971,Best Production Design,44th,no
Terence,Marsh,"Mary, Queen of Scots",1971,Best Production Design,44th,no
Robert,Cartwright,"Mary, Queen of Scots",1971,Best Production Design,44th,no
Peter,Howitt,"Mary, Queen of Scots",1971,Best Production Design,44th,no
Rolf,Zehetbauer,Cabaret,1972,Best Production Design,45th,yes
Hans,Jürgen Kiebach,Cabaret,1972,Best Production Design,45th,yes
Herbert,Strabel,Cabaret,1972,Best Production Design,45th,yes
Carl,Anderson,Lady Sings the Blues,1972,Best Production Design,45th,no
Reg,Allen,Lady Sings the Blues,1972,Best Production Design,45th,no
William,Creber,The Poseidon Adventure,1972,Best Production Design,45th,no
Raphaël,Bretton,The Poseidon Adventure,1972,Best Production Design,45th,no
John,Box,Travels with My Aunt,1972,Best Production Design,45th,no
Gil,Parrondo,Travels with My Aunt,1972,Best Production Design,45th,no
Robert,W. Laing,Travels with My Aunt,1972,Best Production Design,45th,no
Donald,M. Ashton,Young Winston,1972,Best Production Design,45th,no
Geoffrey,Drake,Young Winston,1972,Best Production Design,45th,no
John,Graysmark,Young Winston,1972,Best Production Design,45th,no
William,Hutchinson,Young Winston,1972,Best Production Design,45th,no
Peter,James,Young Winston,1972,Best Production Design,45th,no
Henry,Bumstead,The Sting,1973,Best Production Design,46th,yes
James,W. Payne,The Sting,1973,Best Production Design,46th,yes
Lorenzo,Mongiardino,"Brother Sun, Sister Moon",1973,Best Production Design,46th,no
Gianni,Quaranta,"Brother Sun, Sister Moon",1973,Best Production Design,46th,no
Carmelo,Patrono,"Brother Sun, Sister Moon",1973,Best Production Design,46th,no
Bill,Malley,The Exorcist,1973,Best Production Design,46th,no
Jerry,Wunderlich,The Exorcist,1973,Best Production Design,46th,no
Philip,M. Jefferies,Tom Sawyer,1973,Best Production Design,46th,no
Robert,De Vestel,Tom Sawyer,1973,Best Production Design,46th,no
Stephen,B. Grimes,The Way We Were,1973,Best Production Design,46th,no
William,Kiernan,The Way We Were,1973,Best Production Design,46th,no
Dean,Tavoularis,The Godfather Part II,1974,Best Production Design,47th,yes
Angelo,P. Graham,The Godfather Part II,1974,Best Production Design,47th,yes
George,R. Nelson,The Godfather Part II,1974,Best Production Design,47th,yes
Richard,Sylbert,Chinatown,1974,Best Production Design,47th,no
W.,Stewart Campbell,Chinatown,1974,Best Production Design,47th,no
Ruby,Levitt,Chinatown,1974,Best Production Design,47th,no
Alexander,Golitzen,Earthquake,1974,Best Production Design,47th,no
E.,Preston Ames,Earthquake,1974,Best Production Design,47th,no
Frank,R. McKelvy,Earthquake,1974,Best Production Design,47th,no
Peter,Ellenshaw,The Island at the Top of the World,1974,Best Production Design,47th,no
John,B. Mansbridge,The Island at the Top of the World,1974,Best Production Design,47th,no
Walter,Tyler,The Island at the Top of the World,1974,Best Production Design,47th,no
Al,Roelofs,The Island at the Top of the World,1974,Best Production Design,47th,no
Hal,Gausman,The Island at the Top of the World,1974,Best Production Design,47th,no
William,Creber,The Towering Inferno,1974,Best Production Design,47th,no
Ward,Preston,The Towering Inferno,1974,Best Production Design,47th,no
Raphaël,Bretton,The Towering Inferno,1974,Best Production Design,47th,no
Ken,Adam,Barry Lyndon,1975,Best Production Design,48th,yes
Roy,Walker,Barry Lyndon,1975,Best Production Design,48th,yes
Vernon,Dixon,Barry Lyndon,1975,Best Production Design,48th,yes
Edward,Carfagno,The Hindenburg,1975,Best Production Design,48th,no
Frank,R. McKelvy,The Hindenburg,1975,Best Production Design,48th,no
Alexandre,Trauner,The Man Who Would Be King,1975,Best Production Design,48th,no
Tony,Inglis,The Man Who Would Be King,1975,Best Production Design,48th,no
Peter,James,The Man Who Would Be King,1975,Best Production Design,48th,no
Richard,Sylbert,Shampoo,1975,Best Production Design,48th,no
W.,Stewart Campbell,Shampoo,1975,Best Production Design,48th,no
George,Gaines,Shampoo,1975,Best Production Design,48th,no
Albert,Brenner,The Sunshine Boys,1975,Best Production Design,48th,no
Marvin,March,The Sunshine Boys,1975,Best Production Design,48th,no
George,Jenkins,All the President's Men,1976,Best Production Design,49th,yes
George,Gaines,All the President's Men,1976,Best Production Design,49th,yes
Elliot,Scott,The Incredible Sarah,1976,Best Production Design,49th,no
Norman,Reynolds,The Incredible Sarah,1976,Best Production Design,49th,no
Gene,Callahan,The Last Tycoon,1976,Best Production Design,49th,no
Jack,T. Collis,The Last Tycoon,1976,Best Production Design,49th,no
Jerry,Wunderlich,The Last Tycoon,1976,Best Production Design,49th,no
Dale,Hennesy,Logan's Run,1976,Best Production Design,49th,no
Robert,De Vestel,Logan's Run,1976,Best Production Design,49th,no
Robert,F. Boyle,The Shootist,1976,Best Production Design,49th,no
Arthur,Jeph Parker,The Shootist,1976,Best Production Design,49th,no
John,Barry,Star Wars,1977,Best Production Design,50th,yes
Norman,Reynolds,Star Wars,1977,Best Production Design,50th,yes
Leslie,Dilley,Star Wars,1977,Best Production Design,50th,yes
Roger,Christian,Star Wars,1977,Best Production Design,50th,yes
George,C. Webb,Airport '77,1977,Best Production Design,50th,no
Mickey,S. Michaels,Airport '77,1977,Best Production Design,50th,no
Joe,Alves,Close Encounters of the Third Kind,1977,Best Production Design,50th,no
Dan,Lomino,Close Encounters of the Third Kind,1977,Best Production Design,50th,no
Phil,Abramson,Close Encounters of the Third Kind,1977,Best Production Design,50th,no
Ken,Adam,The Spy Who Loved Me,1977,Best Production Design,50th,no
Peter,Lamont,The Spy Who Loved Me,1977,Best Production Design,50th,no
Hugh,Scaife,The Spy Who Loved Me,1977,Best Production Design,50th,no
Albert,Brenner,The Turning Point,1977,Best Production Design,50th,no
Marvin,March,The Turning Point,1977,Best Production Design,50th,no
Paul,Sylbert,Heaven Can Wait,1978,Best Production Design,51st,yes
Edwin,O'Donovan,Heaven Can Wait,1978,Best Production Design,51st,yes
George,Gaines,Heaven Can Wait,1978,Best Production Design,51st,yes
Dean,Tavoularis,The Brink's Job,1978,Best Production Design,51st,no
Angelo,P. Graham,The Brink's Job,1978,Best Production Design,51st,no
George,R. Nelson,The Brink's Job,1978,Best Production Design,51st,no
Bruce,Kay,The Brink's Job,1978,Best Production Design,51st,no
Albert,Brenner,California Suite,1978,Best Production Design,51st,no
Marvin,March,California Suite,1978,Best Production Design,51st,no
Mel,Bourne,Interiors,1978,Best Production Design,51st,no
Daniel,Robert,Interiors,1978,Best Production Design,51st,no
Tony,Walton,The Wiz,1978,Best Production Design,51st,no
Philip,Rosenberg,The Wiz,1978,Best Production Design,51st,no
